year,name,TDI,TDI_normalized,TDI_rank
1959,BRM,0.2537853235873037,0.2809253585873283,4.0
1959,Lesovsky,0.2332762122366082,0.2510565059693049,5.0
1959,Epperly,0.1246128458999746,0.092802449097302,6.0
1959,Aston Martin,0.1169554455445544,0.0816504416435276,7.0
1959,Lotus,0.1169526061917932,0.0816463064956071,8.0
1959,Moore,0.1143564356435643,0.0778653218322383,9.0
1959,Porsche,0.1128712871287128,0.0757023962257872,10.0
1959,Dunn,0.1113861386138613,0.0735394706193361,11.0
1959,Tec-Mec,0.1113861386138613,0.0735394706193361,11.0
1959,Kuzma,0.1042574257425742,0.063157427708371,12.0
1959,Maserati,0.1037953795379537,0.0624845175196974,13.0
1959,Connaught,0.0965346534653465,0.0519102145548255,14.0
1959,Kurtis Kraft,0.0951637471439451,0.0499136678411784,15.0
1959,Behra-Porsche,0.095049504950495,0.0497472889483744,16.0
1959,JBW,0.0846534653465346,0.034606809703217,17.0
1959,Elder,0.0816831683168316,0.0302809584903149,18.0
1959,Phillips,0.0787128712871287,0.0259551072774127,19.0
1959,Vanwall,0.0787128712871287,0.0259551072774127,19.0
1959,Fry,0.0727722772277227,0.0173034048516085,20.0
1959,Christensen,0.0698019801980198,0.0129775536387063,21.0
1959,Sutton,0.0608910891089108,0.0,22.0
1960,Cooper,0.9163046949856276,1.0,1.0
1960,Watson,0.5321111759512576,0.5453425652096333,2.0
1960,Lotus,0.3007050467218224,0.2714948507175757,3.0
1960,Ferrari,0.2472091438456089,0.2081874059834079,4.0
1960,Epperly,0.1751698419120356,0.1229355664845823,5.0
1960,Phillips,0.1407619836873555,0.0822170541151318,6.0
1960,Lesovsky,0.1369106293889301,0.0776593331254805,7.0
1960,Porsche,0.1315741265756531,0.0713440764654143,8.0
1960,BRM,0.1298117361642378,0.0692584506964863,9.0
1960,Trevis,0.1286038295459501,0.0678290051245847,10.0
1960,Behra-Porsche,0.1158415841584158,0.0527260701124444,11.0
1960,Meskowski,0.1143564356435643,0.0509685344420296,12.0
1960,Kuzma,0.1128712871287128,0.0492109987716148,13.0
1960,JBW,0.1039603960396039,0.0386657847491259,14.0
1960,Aston Martin,0.0985148514851485,0.0322214872909383,15.0
1960,Maserati,0.0969589816124469,0.0303802594457418,16.0
1960,Christensen,0.0965346534653465,0.0298781063970518,17.0
1960,Vanwall,0.0965346534653465,0.0298781063970518,17.0
1960,Scarab,0.0945544554455445,0.0275347255031654,18.0
1960,Kurtis Kraft,0.0850247524752475,0.016257204951337,19.0
1960,Ewing,0.0712871287128712,0.0,20.0
1961,Ferrari,0.9265676567656768,1.0,1.0
1961,Lotus,0.4531948036221532,0.454112371065699,2.0
1961,Porsche,0.2163697494749475,0.181008693019635,3.0
1961,Cooper,0.1727817501577744,0.1307435596491176,4.0
1961,BRM,0.1440790954095409,0.0976440186835048,5.0
1961,Gilby,0.1054455445544554,0.053092293054234,6.0
1961,JBW,0.0816831683168316,0.0256898192197906,7.0
1961,De Tomaso,0.0794554455445544,0.0231208372978116,8.0
1961,Emeryson,0.0757425742574257,0.0188392007611798,9.0
1961,Ferguson,0.0594059405940594,0.0,10.0
1962,BRM,0.929059405940594,1.0,1.0
1962,Lotus,0.7961950198476069,0.8464347085267299,2.0
1962,Cooper,0.572797428936442,0.5882307069014208,3.0
1962,Ferrari,0.405136994114158,0.3944479762605705,4.0
1962,Porsche,0.3314028177011249,0.3092256633039265,5.0
1962,Lola,0.2358753546132602,0.1988145656112522,6.0
1962,Brabham,0.1436122644522516,0.0921764457249804,7.0
1962,LDS,0.1143564356435643,0.058362419179493,8.0
1962,Emeryson,0.1064356435643564,0.0492075298964353,9.0
1962,ENB,0.1024752475247524,0.0446300852549064,10.0
1962,Gilby,0.0861386138613861,0.0257481261085998,11.0
1962,De Tomaso,0.0638613861386138,0.0,12.0
1963,Lotus,0.9141691196146642,1.0,1.0
1963,BRM,0.4368995868564958,0.4367420672928232,2.0
1963,Brabham,0.232902905254029,0.195991838602339,3.0
1963,Ferrari,0.2309084806627031,0.1936380837633102,4.0
1963,Cooper,0.2265420611404206,0.1884849778878104,5.0
1963,Stebro,0.1292079207920792,0.0736144007579346,6.0
1963,BRP,0.1266799161667991,0.0706309321696916,7.0
1963,Porsche,0.12462600274626,0.0682069705551156,8.0
1963,Lola,0.1098019801980198,0.0507121427443549,9.0
1963,Alfa Special,0.1054455445544554,0.0455708195168166,10.0
1963,LDS,0.1039603960396039,0.0438180956892468,11.0
1963,ATS,0.1024752475247524,0.0420653718616769,12.0
1963,Scirocco,0.0986562942008486,0.0375583677336401,13.0
1963,Gilby,0.0866336633663366,0.0233696510342649,14.0
1963,De Tomaso,0.0668316831683168,0.0,15.0
1964,Lotus,0.9159256491686903,1.0,1.0
1964,Ferrari,0.6757996953541509,0.7090551763763625,2.0
1964,Brabham,0.6373219725818736,0.6624342506181008,3.0
1964,BRM,0.5485057601394234,0.5548214880095821,4.0
1964,Cooper,0.1947543792840822,0.1262042083086673,5.0
1964,BRP,0.1218501795234468,0.0378709848322795,6.0
1964,Honda,0.1044554455445544,0.0167949298325033,7.0
1964,Derrington-Francis,0.1024752475247524,0.0143956541421457,8.0
1964,Scirocco,0.0935643564356435,0.0035989135355364,9.0
1964,Porsche,0.0905940594059405,0.0,10.0
1965,Lotus,0.7963603256877412,1.0,1.0
1965,BRM,0.7150748264481621,0.8853092905778978,2.0
1965,Brabham,0.5665166516651665,0.6756994263867915,3.0
1965,Ferrari,0.2808095952023988,0.2725777712434065,4.0
1965,Honda,0.2434119905217122,0.2198111910828601,5.0
1965,Cooper,0.1661360532604984,0.1107778192187795,6.0
1965,Alfa Special,0.1202970297029702,0.0461007220709341,7.0
1965,LDS,0.0876237623762376,0.0,8.0
1966,Brabham,0.9172876498176132,1.0,1.0
1966,Ferrari,0.3886154266475799,0.3604979773621228,2.0
1966,Cooper,0.305550506006335,0.2600194910103893,3.0
1966,Lotus,0.3033249527165996,0.2573273771298074,4.0
1966,BRM,0.2580088468102343,0.202511292389391,5.0
1966,Honda,0.1274926788453493,0.0446339730552817,6.0
1966,McLaren,0.1233788871844931,0.0396577742452635,7.0
1966,Eagle,0.1162098604226619,0.0309858468891301,8.0
1966,Matra,0.1106435643564356,0.0242526435223852,9.0
1966,Shannon,0.0905940594059405,0.0,10.0
1967,Brabham,0.9285656944072788,1.0,1.0
1967,Lotus,0.6898731431082072,0.7127788304338518,2.0
1967,Cooper,0.3147043298593651,0.261334389710345,3.0
1967,Honda,0.2237833499736528,0.1519282518197902,4.0
1967,Ferrari,0.1914139418143494,0.1129778144513858,5.0
1967,Eagle,0.1836416992539589,0.1036253960948108,6.0
1967,BRM,0.1545490473417089,0.0686179127756202,7.0
1967,LDS,0.1232673267326732,0.0309763008758372,8.0
1967,McLaren,0.118782760629004,0.0255799769676031,9.0
1967,Matra,0.1084158415841584,0.0131053580628542,10.0
1967,Protos,0.098019801980198,0.0005956980937661,11.0
1967,Lola,0.0975247524752475,0.0,12.0
1968,McLaren,0.921987814166032,1.0,1.0
1968,Matra,0.8971371477918583,0.969565976803632,2.0
1968,Lotus,0.7288522069085311,0.7634713909552114,3.0
1968,Ferrari,0.359506424780409,0.3111423494913602,4.0
1968,BRM,0.2502860630890675,0.1773827564413924,5.0
1968,Cooper,0.1910999203368612,0.1048988876266638,6.0
1968,Honda,0.1849135085922385,0.097322535519913,7.0
1968,Brabham,0.1739171838076302,0.0838555967050502,8.0
1968,Lola,0.1202970297029702,0.0181882625079282,9.0
1968,Eagle,0.1074257425742574,0.0024251016677237,10.0
1968,LDS,0.1054455445544554,0.0,11.0
1969,Matra,0.932068206820682,1.0,1.0
1969,Brabham,0.6259701435259806,0.6413005807207893,2.0
1969,Lotus,0.5507872257814016,0.5531978706140183,3.0
1969,McLaren,0.4229555980808164,0.403399044289625,4.0
1969,Ferrari,0.1657527664531158,0.1019972472681221,5.0
1969,BRM,0.1584412660723085,0.0934293036737507,6.0
1969,Cooper,0.1292079207920792,0.059172360448627,7.0
1969,Tecno,0.1024752475247524,0.0278458166817068,8.0
1969,Eagle,0.0905940594059405,0.0139229083408534,9.0
1969,BMW,0.0787128712871287,0.0,10.0
1970,Lotus,0.8414959487355824,1.0,1.0
