year,constructorId,name,races,wins,podiums,avg_finish,total_points,win_rate,podium_rate,avg_points,TDI,total_races,points_share,one_two_rate
1976,mclaren,McLaren,16,6,10,9.03125,0.8888888888888888,0.9375,0.7211538461538461,0.05555555555555555,0.8639690170940171,16,0.22000000000000003,0.0
1976,parnelli,Parnelli,2,0,0,10.5,0.0101010101010101,0.0,0.0,0.00505050505050505,0.004040404040404,2,0.0025,0.0
1976,penske,Penske,16,1,3,11.176470588235292,0.202020202020202,0.15625,0.2163461538461538,0.012626262626262624,0.1895821192696192,16,0.05,0.0
1976,shadow,Shadow,16,0,1,11.666666666666666,0.101010101010101,0.0,0.0721153846153846,0.006313131313131312,0.0584328865578865,16,0.025,0.0
1976,surtees,Surtees,15,0,0,15.18421052631579,0.0707070707070707,0.0,0.0,0.0047138047138047135,0.0282828282828282,15,0.0175,0.0
1976,tyrrell,Tyrrell,16,1,12,11.195121951219512,0.8888888888888888,0.15625,0.8653846153846153,0.05555555555555555,0.6265892094017094,16,0.22000000000000003,0.0
1976,wolf-williams,Wolf-Williams,16,0,0,18.464285714285715,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0
1977,apollon,Apollon,1,0,0,33.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
1977,boro,Boro,2,0,0,27.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
1977,brabham,Brabham,17,0,4,13.314285714285717,0.2368421052631578,0.0,0.25,0.013931888544891635,0.1572368421052631,17,0.06352941176470586,0.0
1977,brm,BRM,10,0,0,28.5,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
1977,ensign,Ensign,17,0,0,15.576923076923077,0.087719298245614,0.0,0.0,0.005159958720330236,0.0350877192982456,17,0.02352941176470588,0.0
1977,ferrari,Ferrari,17,4,16,7.558823529411764,1.0,0.8,1.0,0.058823529411764705,0.93,17,0.2682352941176471,0.0
1977,fittipaldi,Fittipaldi,16,0,0,13.833333333333334,0.0964912280701754,0.0,0.0,0.006030701754385963,0.0385964912280701,16,0.025882352941176467,0.0
1977,hesketh,Hesketh,12,0,0,20.035714285714285,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0
1977,kojima,Kojima,1,0,0,16.5,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
1977,lec,LEC,5,0,0,21.8,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0
1977,ligier,Ligier,17,1,2,11.444444444444445,0.1578947368421052,0.2,0.125,0.009287925696594423,0.1644078947368421,17,0.04235294117647058,0.0
1977,lotus,Lotus,17,5,7,11.794117647058824,0.5877192982456141,1.0,0.4375,0.03457172342621259,0.6944627192982457,17,0.15764705882352945,0.0
1977,march,March,17,0,0,20.044117647058822,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0
1977,mcguire,McGuire,1,0,0,35.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
1977,mclaren,McLaren,17,3,7,13.37735849056604,0.5701754385964912,0.6000000000000001,0.4375,0.033539731682146544,0.5474451754385965,17,0.15294117647058825,0.0
1977,penske,Penske,13,0,0,16.470588235294116,0.0087719298245614,0.0,0.0,0.0006747638326585691,0.0035087719298245,13,0.0023529411764705876,0.0
1977,renault,Renault,5,0,0,20.2,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0
1977,shadow,Shadow,17,1,2,13.029411764705882,0.2105263157894736,0.2,0.125,0.012383900928792563,0.1854605263157894,17,0.0564705882352941,0.0
1977,surtees,Surtees,17,0,0,15.666666666666666,0.0526315789473684,0.0,0.0,0.003095975232198141,0.0210526315789473,17,0.014117647058823525,0.0
1977,tyrrell,Tyrrell,17,0,4,13.114285714285714,0.2368421052631578,0.0,0.25,0.013931888544891635,0.1572368421052631,17,0.06352941176470586,0.0
1977,wolf,Wolf,17,3,9,9.058823529411764,0.4824561403508772,0.6000000000000001,0.5625000000000001,0.028379772961816305,0.543607456140351,17,0.12941176470588237,0.0
1978,arrows,Arrows,15,0,1,16.392857142857142,0.0948275862068965,0.0,0.0761904761904761,0.006321839080459767,0.0569786535303776,15,0.027499999999999993,0.0
1978,ats-wheels,ATS,16,0,0,19.15625,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0
1978,brabham,Brabham,16,2,10,11.181818181818182,0.5948275862068966,0.25,0.7142857142857143,0.037176724137931036,0.5040024630541873,16,0.17250000000000004,0.0
1978,ensign,Ensign,16,0,0,20.32,0.0086206896551724,0.0,0.0,0.000538793103448275,0.0034482758620689,16,0.0024999999999999966,0.0
1978,ferrari,Ferrari,16,5,9,9.75,0.5603448275862069,0.625,0.6428571428571429,0.03502155172413793,0.6036022167487685,16,0.1625,0.0
1978,fittipaldi,Fittipaldi,16,0,1,11.4375,0.146551724137931,0.0,0.0714285714285714,0.009159482758620687,0.0764778325123152,16,0.042499999999999996,0.0
1978,hesketh,Hesketh,6,0,0,27.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0
1978,ligier,Ligier,16,0,2,8.1875,0.1637931034482758,0.0,0.1428571428571428,0.010237068965517238,0.101231527093596,16,0.047499999999999994,0.0
1978,lotus,Lotus,16,8,14,12.625,1.0,1.0,1.0,0.0625,1.0,16,0.29000000000000004,0.0
1978,march,March,1,0,0,32.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
1978,martini,Martini,7,0,0,18.571428571428573,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0
1978,mclaren,McLaren,16,0,1,15.0,0.1379310344827586,0.0,0.0714285714285714,0.008620689655172412,0.0730295566502463,16,0.04,0.0
1978,merzario,Merzario,16,0,0,23.41176470588235,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0
1978,renault,Renault,14,0,0,15.642857142857142,0.0258620689655172,0.0,0.0,0.0018472906403940858,0.0103448275862068,14,0.007499999999999989,0.0
1978,shadow,Shadow,16,0,0,18.11764705882353,0.0517241379310344,0.0,0.0,0.00323275862068965,0.0206896551724137,16,0.014999999999999979,0.0
1978,surtees,Surtees,16,0,0,19.96875,0.0086206896551724,0.0,0.0,0.000538793103448275,0.0034482758620689,16,0.0024999999999999966,0.0
1978,theodore,Theodore,7,0,0,26.142857142857142,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0
1978,tyrrell,Tyrrell,16,1,5,12.46875,0.3534482758620689,0.125,0.3571428571428571,0.022090517241379306,0.2744150246305419,16,0.1025,0.0
1978,williams,Williams,16,0,1,12.25,0.0948275862068965,0.0,0.0714285714285714,0.005926724137931032,0.0557881773399014,16,0.027499999999999993,0.0
1978,wolf,Wolf,16,0,4,12.454545454545457,0.2068965517241379,0.0,0.2857142857142857,0.012931034482758619,0.1541871921182266,16,0.060000000000000005,0.0
1979,alfa-romeo,Alfa Romeo,5,0,0,18.285714285714285,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0
1979,arrows,Arrows,15,0,0,14.233333333333333,0.0442477876106194,0.0,0.0,0.0029498525073746265,0.0176991150442477,15,0.013333333333333313,0.0
1979,ats-wheels,ATS,15,0,0,17.6,0.0176991150442477,0.0,0.0,0.0011799410029498466,0.0070796460176991,15,0.005333333333333308,0.0
1979,brabham,Brabham,15,0,0,15.233333333333333,0.0619469026548672,0.0,0.0,0.00412979351032448,0.0247787610619469,15,0.01866666666666665,0.0
1979,ensign,Ensign,15,0,0,20.133333333333333,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0
1979,ferrari,Ferrari,15,6,13,5.2,1.0,1.0,1.0,0.06666666666666667,1.0,15,0.30133333333333334,0.0
1979,fittipaldi,Fittipaldi,15,0,0,15.705882352941176,0.0088495575221238,0.0,0.0,0.00058997050147492,0.0035398230088495,15,0.002666666666666639,0.0
1979,kauhsen,Kauhsen,2,0,0,27.5,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
1979,ligier,Ligier,15,3,8,11.433333333333334,0.5398230088495575,0.5,0.6153846153846153,0.0359882005899705,0.5447753573859768,15,0.16266666666666668,0.0
1979,lotus,Lotus,15,0,5,13.341463414634148,0.3451327433628318,0.0,0.3846153846153846,0.02300884955752212,0.2342069434989789,15,0.104,0.0
1979,mclaren,McLaren,15,0,1,13.266666666666667,0.1327433628318584,0.0,0.0769230769230768,0.008849557522123892,0.0723281143635125,15,0.04,0.0
1979,merzario,Merzario,15,0,0,25.866666666666667,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0
1979,rebaque,Rebaque,3,0,0,24.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
1979,renault,Renault,15,1,4,15.6,0.2300884955752212,0.1666666666666665,0.3076923076923076,0.01533923303834808,0.2272918084864986,15,0.06933333333333333,0.0
1979,shadow,Shadow,15,0,0,15.233333333333333,0.0265486725663716,0.0,0.0,0.0017699115044247733,0.0106194690265486,15,0.007999999999999978,0.0
1979,tyrrell,Tyrrell,15,0,4,10.65625,0.247787610619469,0.0,0.3076923076923076,0.01651917404129793,0.1760381211708645,15,0.07466666666666667,0.0
1979,williams,Williams,15,5,10,9.433333333333334,0.6637168141592921,0.8333333333333333,0.7692307692307692,0.04424778761061947,0.7494610846380758,15,0.20000000000000004,0.0
1979,wolf,Wolf,15,0,0,16.533333333333335,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0
1980,alfa-romeo,Alfa Romeo,14,0,0,16.5,0.0333333333333333,0.0,0.0,0.0023809523809523786,0.0133333333333333,14,0.011428571428571418,0.0
1980,arrows,Arrows,14,0,1,14.275862068965518,0.0916666666666666,0.0,0.0555555555555555,0.0065476190476190434,0.0505555555555555,14,0.03142857142857142,0.0
1980,ats-wheels,ATS,14,0,0,17.38888888888889,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0
1980,brabham,Brabham,14,3,6,11.535714285714286,0.4583333333333333,0.4999999999999999,0.3333333333333332,0.03273809523809524,0.4416666666666666,14,0.15714285714285717,0.0
1980,ensign,Ensign,14,0,0,19.875,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0
1980,ferrari,Ferrari,14,0,0,12.25,0.0666666666666666,0.0,0.0,0.004761904761904757,0.0266666666666666,14,0.022857142857142836,0.0
1980,fittipaldi,Fittipaldi,14,0,2,14.642857142857142,0.0916666666666666,0.0,0.111111111111111,0.0065476190476190434,0.0644444444444444,14,0.03142857142857142,0.0
1980,ligier,Ligier,14,2,10,9.285714285714286,0.55,0.3333333333333332,0.5555555555555556,0.03928571428571429,0.4755555555555555,14,0.1885714285714286,0.0
1980,lotus,Lotus,14,0,1,15.03225806451613,0.1166666666666666,0.0,0.0555555555555555,0.008333333333333328,0.0605555555555555,14,0.03999999999999999,0.0
1980,mclaren,McLaren,14,0,0,13.571428571428571,0.0916666666666666,0.0,0.0,0.0065476190476190434,0.0366666666666666,14,0.03142857142857142,0.0
1980,osella,Osella,14,0,0,20.571428571428573,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0
1980,renault,Renault,14,3,4,12.703703703703704,0.3166666666666666,0.4999999999999999,0.2222222222222221,0.022619047619047615,0.3572222222222222,14,0.10857142857142857,0.0
1980,shadow,Shadow,7,0,0,24.928571428571427,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0
1980,tyrrell,Tyrrell,14,0,0,14.1,0.1,0.0,0.0,0.0071428571428571435,0.04,14,0.034285714285714294,0.0
1980,williams,Williams,14,6,18,9.894736842105264,1.0,1.0,1.0,0.07142857142857142,1.0,14,0.3428571428571429,0.0
1981,alfa-romeo,Alfa Romeo,15,0,1,12.066666666666666,0.1052631578947368,0.0,0.0769230769230768,0.0070175438596491195,0.0613360323886639,15,0.026666666666666658,0.0
1981,arrows,Arrows,15,0,2,17.666666666666668,0.1052631578947368,0.0,0.1538461538461538,0.0070175438596491195,0.0805668016194331,15,0.026666666666666658,0.0
1981,ats-wheels,ATS,15,0,0,19.4375,0.0105263157894736,0.0,0.0,0.0007017543859649067,0.0042105263157894,15,0.0026666666666666458,0.0
1981,brabham,Brabham,15,3,7,10.4,0.6421052631578947,0.7500000000000002,0.5384615384615384,0.04280701754385965,0.6539574898785425,15,0.16266666666666668,0.0
1981,ensign,Ensign,15,0,0,15.3125,0.0526315789473684,0.0,0.0,0.0035087719298245597,0.0210526315789473,15,0.013333333333333329,0.0
1981,ferrari,Ferrari,15,2,3,13.433333333333334,0.3578947368421052,0.5,0.2307692307692307,0.023859649122807015,0.3758502024291498,15,0.09066666666666667,0.0
1981,fittipaldi,Fittipaldi,14,0,0,20.928571428571427,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0
1981,ligier,Ligier,15,2,7,14.129032258064516,0.4631578947368421,0.5,0.5384615384615384,0.03087719298245614,0.4948785425101215,15,0.11733333333333335,0.0
1981,lotus,Lotus,14,0,1,12.464285714285714,0.231578947368421,0.0,0.0824175824175823,0.01654135338345864,0.113235974551764,14,0.05866666666666666,0.0
1981,march,March,15,0,0,21.857142857142858,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0
1981,mclaren,McLaren,15,1,4,12.3,0.2947368421052631,0.2499999999999997,0.3076923076923076,0.019649122807017538,0.282317813765182,15,0.07466666666666666,0.0
1981,osella,Osella,15,0,0,22.24137931034483,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0
1981,renault,Renault,15,3,7,12.6,0.5684210526315789,0.7500000000000002,0.5384615384615384,0.037894736842105266,0.6244838056680162,15,0.14400000000000002,0.0
1981,theodore,Theodore,15,0,0,14.133333333333333,0.0105263157894736,0.0,0.0,0.0007017543859649067,0.0042105263157894,15,0.0026666666666666458,0.0
1981,toleman,Toleman,12,0,0,27.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0
1981,tyrrell,Tyrrell,15,0,0,14.966666666666669,0.1052631578947368,0.0,0.0,0.0070175438596491195,0.0421052631578947,15,0.026666666666666658,0.0
1981,williams,Williams,15,4,13,7.433333333333334,1.0,1.0,1.0,0.06666666666666667,1.0,15,0.25333333333333335,0.0
1982,alfa-romeo,Alfa Romeo,16,0,1,14.53125,0.0897435897435897,0.0,0.0909090909090909,0.005608974358974356,0.0586247086247086,16,0.016055045871559627,0.0
1982,arrows,Arrows,15,0,0,14.833333333333334,0.0641025641025641,0.0,0.0,0.004273504273504273,0.0256410256410256,15,0.01146788990825688,0.0
1982,ats-wheels,ATS,16,0,0,18.34375,0.0512820512820512,0.0,0.0,0.0032051282051282,0.0205128205128205,16,0.00917431192660549,0.0
1982,brabham,Brabham,15,4,9,14.5,1.0,1.0,0.8727272727272727,0.06666666666666667,0.968181818181818,15,0.17889908256880735,0.0
1982,ensign,Ensign,14,0,0,21.928571428571427,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0
1982,ferrari,Ferrari,16,3,11,11.37037037037037,0.9487179487179488,0.7031250000000001,1.0,0.0592948717948718,0.8755809294871795,16,0.16972477064220184,0.0
1982,fittipaldi,Fittipaldi,15,0,0,19.666666666666668,0.0128205128205128,0.0,0.0,0.0008547008547008533,0.0051282051282051,15,0.0022935779816513724,0.0
1982,ligier,Ligier,15,0,4,14.933333333333334,0.2564102564102564,0.0,0.3878787878787877,0.017094017094017092,0.1995337995337995,15,0.04587155963302752,0.0
1982,lotus,Lotus,15,1,2,12.533333333333331,0.3846153846153846,0.2499999999999997,0.1939393939393938,0.02564102564102564,0.2898310023310022,15,0.06880733944954129,0.0
1982,march,March,15,0,0,20.057142857142857,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0
1982,mclaren,McLaren,15,4,8,9.9,0.8846153846153846,1.0,0.7757575757575758,0.05897435897435897,0.8977855477855479,15,0.15825688073394495,0.0
1982,osella,Osella,16,0,0,21.95833333333333,0.0384615384615384,0.0,0.0,0.00240384615384615,0.0153846153846153,16,0.006880733944954118,0.0
1982,renault,Renault,16,4,8,11.78125,0.7948717948717948,0.9375000000000002,0.7272727272727273,0.049679487179487176,0.8278918997668998,16,0.14220183486238533,0.0
1982,theodore,Theodore,15,0,0,23.066666666666663,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0
1982,toleman,Toleman,14,0,0,22.285714285714285,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0
1982,tyrrell,Tyrrell,16,1,2,10.5,0.3205128205128205,0.234375,0.1818181818181818,0.02003205128205128,0.2556909236596737,16,0.0573394495412844,0.0
1982,williams,Williams,15,1,7,8.833333333333334,0.7435897435897436,0.2499999999999997,0.6787878787878788,0.04957264957264958,0.5546328671328671,15,0.13302752293577982,0.0
1983,alfa-romeo,Alfa Romeo,15,0,2,15.0,0.2022471910112359,0.0,0.1666666666666666,0.013483146067415725,0.122565543071161,15,0.04712041884816753,0.0
1983,arrows,Arrows,15,0,0,11.9,0.0449438202247191,0.0,0.0,0.00299625468164794,0.0179775280898876,15,0.010471204188481676,0.0
1983,ats-wheels,ATS,15,0,0,18.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0
1983,brabham,Brabham,15,4,10,10.733333333333333,0.8089887640449438,1.0,0.8333333333333333,0.05393258426966292,0.8819288389513109,15,0.1884816753926702,0.0
1983,ferrari,Ferrari,15,4,12,8.666666666666666,1.0,1.0,1.0,0.06666666666666667,1.0,15,0.2329842931937173,0.0
1983,ligier,Ligier,15,0,0,15.766666666666667,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0
1983,lotus,Lotus,15,0,2,16.068181818181817,0.2584269662921348,0.0,0.1666666666666666,0.017228464419475654,0.1450374531835206,15,0.060209424083769635,0.0
1983,mclaren,McLaren,15,1,5,14.233333333333333,0.3820224719101123,0.2499999999999997,0.4166666666666666,0.025468164794007486,0.3444756554307115,15,0.08900523560209424,0.0
1983,osella,Osella,15,0,0,22.23333333333333,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0
1983,ram,RAM,14,0,0,25.466666666666665,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0
1983,renault,Renault,15,4,11,9.3,0.8876404494382022,1.0,0.9166666666666664,0.05917602996254681,0.9342228464419476,15,0.2068062827225131,0.0
1983,spirit,Spirit,6,0,0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0
1983,theodore,Theodore,14,0,0,17.85185185185185,0.0112359550561797,0.0,0.0,0.0008025682182985501,0.0044943820224719,14,0.0026178010471204017,0.0
1983,toleman,Toleman,15,0,0,14.8,0.1123595505617977,0.0,0.0,0.007490636704119846,0.0449438202247191,15,0.026178010471204178,0.0
1983,tyrrell,Tyrrell,15,1,1,15.233333333333333,0.1348314606741573,0.2499999999999997,0.0833333333333332,0.00898876404494382,0.1622659176029961,15,0.03141361256544503,0.0
1983,williams,Williams,15,1,3,11.636363636363637,0.449438202247191,0.2499999999999997,0.25,0.0299625468164794,0.3297752808988763,15,0.10471204188481677,0.0
1984,alfa-romeo,Alfa Romeo,16,0,1,14.40625,0.0766550522648083,0.0,0.0555555555555555,0.004790940766550519,0.0445509097948122,16,0.02846054333764552,0.0
1984,arrows,Arrows,16,0,0,14.714285714285714,0.0627177700348432,0.0,0.0,0.0039198606271777,0.0250871080139372,16,0.023285899094437262,0.0
1984,ats-wheels,ATS,16,0,0,16.77777777777778,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0
1984,brabham,Brabham,16,2,5,11.4375,0.2648083623693379,0.1666666666666666,0.2777777777777778,0.01655052264808362,0.2337011227255129,16,0.0983182406209573,0.0
1984,ferrari,Ferrari,16,1,8,9.9375,0.4006968641114982,0.0833333333333333,0.4444444444444444,0.025043554006968637,0.3005565234223771,16,0.14877102199223805,0.0
1984,ligier,Ligier,16,0,0,14.84375,0.0209059233449477,0.0,0.0,0.0013066202090592312,0.008362369337979,16,0.007761966364812407,0.0
1984,lotus,Lotus,16,0,6,10.1875,0.3275261324041811,0.0,0.3333333333333333,0.02047038327526132,0.2143437862950057,16,0.12160413971539456,0.0
1984,mclaren,McLaren,16,12,18,6.34375,1.0,1.0,1.0,0.0625,1.0,16,0.3712807244501941,0.0
1984,osella,Osella,16,0,0,16.708333333333332,0.0139372822299651,0.0,0.0,0.0008710801393728187,0.005574912891986,16,0.005174644243208259,0.0
1984,ram,RAM,16,0,0,17.5,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0
1984,renault,Renault,16,0,5,11.727272727272728,0.2369337979094076,0.0,0.2777777777777778,0.014808362369337975,0.1642179636082075,16,0.08796895213454074,0.0
1984,spirit,Spirit,16,0,0,14.5625,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0
1984,toleman,Toleman,16,0,3,15.586206896551724,0.1114982578397212,0.0,0.1666666666666666,0.006968641114982575,0.0862659698025551,16,0.041397153945666225,0.0
1984,tyrrell,Tyrrell,13,0,0,26.65384615384616,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0
1984,williams,Williams,16,1,2,14.46875,0.1777003484320557,0.0833333333333333,0.1111111111111111,0.011106271777003482,0.1280245838172667,16,0.06597671410090557,0.0
1985,alfa-romeo,Alfa Romeo,16,0,0,16.84375,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0
1985,arrows,Arrows,16,0,1,11.0625,0.1555555555555555,0.0,0.0833333333333333,0.009722222222222219,0.0830555555555555,16,0.03473945409429279,0.0
1985,brabham,Brabham,16,1,2,13.5625,0.2888888888888888,0.1666666666666666,0.1666666666666666,0.01805555555555555,0.2155555555555555,16,0.06451612903225805,0.0
1985,ferrari,Ferrari,16,2,10,9.125,0.9111111111111112,0.3333333333333333,0.8333333333333334,0.05694444444444445,0.6894444444444445,16,0.20347394540942929,0.0
1985,ligier,Ligier,15,0,4,12.933333333333334,0.2555555555555555,0.0,0.3555555555555554,0.01703703703703703,0.191111111111111,15,0.05707196029776673,0.0
1985,lola,Lola,4,0,0,21.5,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
1985,lotus,Lotus,16,3,9,8.5625,0.7888888888888889,0.5,0.75,0.049305555555555554,0.6780555555555556,16,0.1761786600496278,0.0
1985,mclaren,McLaren,16,6,12,9.4375,1.0,1.0,1.0,0.0625,1.0,16,0.22332506203473945,0.0
1985,minardi,Minardi,16,0,0,17.75,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0
1985,osella,Osella,16,0,0,16.1875,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0
1985,ram,RAM,14,0,0,19.192307692307693,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0
1985,renault,Renault,15,0,2,13.32258064516129,0.1777777777777777,0.0,0.1777777777777777,0.011851851851851846,0.1155555555555555,15,0.03970223325062033,0.0
1985,spirit,Spirit,3,0,0,20.666666666666668,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
1985,toleman,Toleman,13,0,0,19.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0
1985,tyrrell,Tyrrell,16,0,0,11.5625,0.1111111111111111,0.0,0.0,0.006944444444444444,0.0444444444444444,16,0.024813895781637715,0.0
1985,williams,Williams,16,4,8,10.78125,0.7888888888888889,0.6666666666666666,0.6666666666666666,0.049305555555555554,0.7155555555555555,16,0.1761786600496278,0.0
1985,zakspeed,Zakspeed,10,0,0,21.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
1986,ags,AGS,2,0,0,21.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
1986,arrows,Arrows,16,0,0,12.451612903225806,0.0070921985815602,0.0,0.0,0.0004432624113475125,0.0028368794326241,16,0.002499999999999971,0.0
1986,benetton,Benetton,16,1,2,13.5,0.1347517730496454,0.1111111111111111,0.1052631578947368,0.008421985815602837,0.1191053875824312,16,0.04750000000000001,0.0
1986,brabham,Brabham,16,0,0,15.225806451612904,0.0141843971631205,0.0,0.0,0.0008865248226950312,0.0056737588652482,16,0.004999999999999977,0.0
1986,ferrari,Ferrari,16,0,5,11.53125,0.2624113475177305,0.0,0.2631578947368421,0.016400709219858155,0.1707540126913027,16,0.09250000000000001,0.0
1986,ligier,Ligier,16,0,2,10.4375,0.2056737588652482,0.0,0.1052631578947368,0.012854609929078012,0.1085852930197835,16,0.0725,0.0
1986,lola,Lola,16,0,0,16.125,0.0425531914893617,0.0,0.0,0.0026595744680851063,0.0170212765957446,16,0.015000000000000001,0.0
1986,lotus,Lotus,16,2,8,11.78125,0.4113475177304964,0.2222222222222222,0.4210526315789473,0.025709219858156024,0.3475799427647132,16,0.145,0.0
1986,mclaren,McLaren,16,4,12,9.0,0.6808510638297872,0.4444444444444444,0.631578947368421,0.0425531914893617,0.5857907179295756,16,0.24000000000000002,0.0
1986,minardi,Minardi,16,0,0,19.34375,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0
1986,osella,Osella,16,0,0,19.78125,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0
1986,tyrrell,Tyrrell,16,0,0,12.46875,0.0780141843971631,0.0,0.0,0.004875886524822693,0.0312056737588652,16,0.027499999999999993,0.0
1986,williams,Williams,16,9,19,5.90625,1.0,1.0,1.0,0.0625,1.0,16,0.35250000000000004,0.0
1986,zakspeed,Zakspeed,16,0,0,17.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0
1987,ags,AGS,16,0,0,16.125,0.0072992700729927,0.0,0.0,0.0004562043795620437,0.002919708029197,16,0.0025125628140703514,0.0
1987,arrows,Arrows,16,0,0,13.6875,0.0802919708029197,0.0,0.0,0.005018248175182481,0.0321167883211678,16,0.027638190954773868,0.0
1987,benetton,Benetton,16,0,2,11.875,0.2043795620437956,0.0,0.1111111111111111,0.012773722627737225,0.109529602595296,16,0.07035175879396985,0.0
1987,brabham,Brabham,16,0,2,17.15625,0.072992700729927,0.0,0.1111111111111111,0.004562043795620438,0.0569748580697485,16,0.02512562814070352,0.0
1987,coloni,Coloni,2,0,0,26.5,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
1987,ferrari,Ferrari,16,2,6,12.625,0.3868613138686131,0.2222222222222222,0.3333333333333333,0.02417883211678832,0.3158556366585563,16,0.13316582914572864,0.0
1987,ligier,Ligier,15,0,0,15.866666666666667,0.0072992700729927,0.0,0.0,0.00048661800486617996,0.002919708029197,15,0.0025125628140703514,0.0
1987,lola,Lola,15,0,0,13.5,0.0218978102189781,0.0,0.0,0.00145985401459854,0.0087591240875912,15,0.007537688442211055,0.0
1987,lotus,Lotus,16,2,8,10.09375,0.4671532846715328,0.2222222222222222,0.4444444444444444,0.0291970802919708,0.375750202757502,16,0.1608040201005025,0.0
1987,march,March,16,0,0,15.75,0.0072992700729927,0.0,0.0,0.0004562043795620437,0.002919708029197,16,0.0025125628140703514,0.0
1987,mclaren,McLaren,16,3,12,8.59375,0.5547445255474452,0.3333333333333333,0.6666666666666666,0.03467153284671533,0.5052311435523115,16,0.19095477386934676,0.0
1987,minardi,Minardi,16,0,0,19.21875,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0
1987,osella,Osella,16,0,0,19.95,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0
1987,tyrrell,Tyrrell,16,0,0,11.40625,0.0802919708029197,0.0,0.0,0.005018248175182481,0.0321167883211678,16,0.027638190954773868,0.0
1987,williams,Williams,16,9,18,7.28125,1.0,1.0,1.0,0.0625,1.0,16,0.34422110552763824,0.0
1987,zakspeed,Zakspeed,16,0,0,16.34375,0.0145985401459854,0.0,0.0,0.0009124087591240875,0.0058394160583941,16,0.005025125628140703,0.0
1988,ags,AGS,16,0,0,16.75,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0
1988,arrows,Arrows,16,0,1,12.09375,0.1155778894472361,0.0,0.04,0.007223618090452256,0.0562311557788944,16,0.05749999999999996,0.0
1988,benetton,Benetton,16,0,7,10.96875,0.1959798994974874,0.0,0.28,0.012248743718592962,0.148391959798995,16,0.09749999999999999,0.0
1988,coloni,Coloni,16,0,0,22.5,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0
1988,dallara,Dallara,16,0,0,18.125,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0
