year,constructorId,name,races,wins,podiums,avg_finish,total_points,win_rate,podium_rate,avg_points,TDI,inv_avg_finish,TDI_normalized,TDI_rank
1952,watson,Watson,1,0,0,12.0,0.0,0.0,0.0,0.0,0.11435643564356435,0.7623762376237624,0.08259509129556525,8.0
1952,frazer-nash,Frazer-Nash,4,0,0,13.75,0.0248962655601659,0.0,0.0,0.75,0.11413766895361734,0.7277227722772277,0.08233060223359588,9.0
1952,lesovsky,Lesovsky,1,0,0,14.333333333333334,0.0248962655601659,0.0,0.0,3.0,0.1124049956862906,0.7161716171617162,0.08023579919349096,10.0
1952,alta,Alta,2,0,0,15.0,0.0,0.0,0.0,0.0,0.10544554455445544,0.7029702970297029,0.07182181851788284,11.0
1952,sherman,Sherman,1,0,0,15.0,0.0,0.0,0.0,0.0,0.10544554455445544,0.7029702970297029,0.07182181851788284,11.0
1952,hwm,HWM,7,0,0,17.03846153846154,0.0165975103734439,0.0,0.0,0.2857142857142857,0.10271021037628816,0.6626047220106626,0.06851479782322628,12.0
1952,balsa,Balsa,1,0,0,16.0,0.0,0.0,0.0,0.0,0.10247524752475247,0.6831683168316831,0.0682307275919887,13.0
1952,trevis,Trevis,1,0,0,16.0,0.0,0.0,0.0,0.0,0.10247524752475247,0.6831683168316831,0.0682307275919887,13.0
1952,veritas,Veritas,3,0,0,16.77777777777778,0.0,0.0,0.0,0.0,0.10016501650165018,0.6677667766776678,0.06543765687184883,14.0
1952,nacke,Nacke,1,0,0,18.0,0.0,0.0,0.0,0.0,0.09653465346534654,0.6435643564356436,0.06104854574020042,15.0
1952,era,ERA,3,0,0,19.666666666666668,0.0,0.0,0.0,0.0,0.09158415841584157,0.6105610561056105,0.055063394197043494,16.0
1952,reif,Reif,1,0,0,20.0,0.0,0.0,0.0,0.0,0.09059405940594059,0.6039603960396039,0.05386636388841213,17.0
1952,simca-gordini,Simca-Gordini,6,0,0,20.0,0.0,0.0,0.0,0.0,0.09059405940594059,0.6039603960396039,0.05386636388841213,17.0
1952,afm,AFM,2,0,0,21.2,0.0,0.0,0.0,0.0,0.08702970297029704,0.5801980198019803,0.04955705477733917,18.0
1952,bromme,Bromme,1,0,0,22.0,0.0,0.0,0.0,0.0,0.08465346534653466,0.5643564356435644,0.046684182036623854,19.0
1952,stevens,Stevens,1,0,0,23.0,0.0,0.0,0.0,0.0,0.08168316831683169,0.5445544554455446,0.04309309111072971,20.0
1952,deidt,Deidt,1,0,0,24.0,0.0,0.0,0.0,0.0,0.07871287128712871,0.5247524752475248,0.03950200018483556,21.0
1952,osca,O.S.C.A.,1,0,0,24.0,0.0,0.0,0.0,0.0,0.07871287128712871,0.5247524752475248,0.03950200018483556,21.0
1952,aston-butterworth,Aston Butterworth,4,0,0,25.25,0.0,0.0,0.0,0.0,0.075,0.5,0.03501313652746788,22.0
1952,krakau,Krakau,1,0,0,33.0,0.0,0.0,0.0,0.0,0.05198019801980198,0.3465346534653465,0.007182181851788275,23.0
1952,cisitalia,Cisitalia,1,0,0,35.0,0.0,0.0,0.0,0.0,0.046039603960396046,0.306930693069307,0.0,24.0
1953,ferrari,Ferrari,8,7,16,8.98,1.0,0.875,0.6666666666666666,15.3125,0.7962433993399339,0.8221782178217821,1.0,1.0
1953,kurtis-kraft,Kurtis Kraft,1,1,3,21.63636363636364,0.1959183673469387,1.0,1.0,24.0,0.7249172468267234,0.5715571557155714,0.9088922694111788,2.0
1953,maserati,Maserati,8,1,8,10.133333333333333,0.5346938775510204,0.125,0.3333333333333333,8.1875,0.3539230989425473,0.7993399339933993,0.4350066933007823,3.0
1953,gordini,Gordini,8,0,0,15.620689655172416,0.0326530612244898,0.0,0.0,0.5,0.11013252416022741,0.690679412768863,0.12360329882709818,4.0
1953,greifzu,Greifzu,1,0,0,15.0,0.0,0.0,0.0,0.0,0.10544554455445544,0.7029702970297029,0.11761643341866498,5.0
1953,cooper,Cooper,7,0,0,15.761904761904765,0.0,0.0,0.0,0.0,0.10318246110325319,0.6878830740216879,0.11472570694447352,6.0
1953,heck,Heck,1,0,0,16.0,0.0,0.0,0.0,0.0,0.10247524752475247,0.6831683168316831,0.11382235492128868,7.0
1953,hwm,HWM,6,0,0,17.833333333333332,0.0,0.0,0.0,0.0,0.09702970297029703,0.6468646864686469,0.1068665443427655,8.0
1953,simca-gordini,Simca-Gordini,2,0,0,18.0,0.0,0.0,0.0,0.0,0.09653465346534654,0.6435643564356436,0.10623419792653611,9.0
1953,connaught,Connaught,6,0,0,19.33333333333333,0.0,0.0,0.0,0.0,0.09257425742574257,0.6171617161716172,0.10117542659670106,10.0
1953,schroeder,Schroeder,1,0,0,20.0,0.0,0.0,0.0,0.0,0.09059405940594059,0.6039603960396039,0.09864604093178353,11.0
1953,osca,O.S.C.A.,4,0,0,21.285714285714285,0.0,0.0,0.0,0.0,0.08677510608203678,0.5785007072135786,0.09376794000658546,12.0
1953,kuzma,Kuzma,1,0,0,22.166666666666668,0.0,0.0,0.0,0.0,0.08415841584158414,0.561056105610561,0.09042553752080154,13.0
1953,veritas,Veritas,2,0,0,22.375,0.0,0.0,0.0,0.0,0.08353960396039604,0.556930693069307,0.08963510450051486,14.0
1953,emw,EMW,1,0,0,23.0,0.0,0.0,0.0,0.0,0.08168316831683169,0.5445544554455446,0.08726380543965467,15.0
1953,afm,AFM,2,0,0,27.5,0.0,0.0,0.0,0.0,0.06831683168316831,0.4554455445544554,0.07019045220146135,16.0
1953,stevens,Stevens,1,0,0,29.0,0.0,0.0,0.0,0.0,0.06386138613861386,0.4257425742574258,0.06449933445539693,17.0
1953,turner,Turner,1,0,0,33.0,0.0,0.0,0.0,0.0,0.05198019801980198,0.3465346534653465,0.04932302046589177,18.0
1953,lesovsky,Lesovsky,1,0,0,38.0,0.0,0.0,0.0,0.0,0.03712871287128713,0.24752475247524752,0.03035262797901032,19.0
1953,watson,Watson,1,0,0,41.0,0.0,0.0,0.0,0.0,0.028217821782178208,0.18811881188118806,0.018970392486881444,20.0
1953,bromme,Bromme,1,0,0,45.0,0.0,0.0,0.0,0.0,0.016336633663366334,0.1089108910891089,0.003794078497376293,21.0
1953,del-roy,Del Roy,1,0,0,46.0,0.0,0.0,0.0,0.0,0.01336633663366336,0.08910891089108908,0.0,22.0
1954,kurtis-kraft,Kurtis Kraft,1,1,2,25.37142857142857,0.2242152466367713,1.0,1.0,18.0,0.7194823704023189,0.49759547383309766,1.0,1.0
1954,mercedes,Mercedes,6,4,7,6.555555555555555,0.7491280518186347,0.6666666666666666,0.5833333333333334,10.023333333333332,0.6595203298356742,0.8701870187018702,0.9166594720964251,2.0
1954,ferrari,Ferrari,8,2,12,10.063829787234043,1.0,0.25,0.75,10.035,0.5951074362755425,0.8007162418369497,0.8271327564882116,3.0
1954,maserati,Maserati,8,2,5,12.119402985074627,0.5782262082710513,0.25,0.3125,5.8025,0.3952720149658698,0.7600118220777301,0.5493838782246218,4.0
1954,kuzma,Kuzma,1,0,1,14.75,0.0747384155455904,0.0,0.5,6.0,0.24613580192099926,0.7079207920792079,0.342101227280059,5.0
1954,phillips,Phillips,1,0,0,8.0,0.0,0.0,0.0,0.0,0.12623762376237624,0.8415841584158416,0.17545617370970035,6.0
1954,gordini,Gordini,8,0,0,14.12,0.0515695067264573,0.0,0.0,0.5175,0.11837330728588552,0.7203960396039604,0.16452565365805105,7.0
1954,klenk,Klenk,1,0,0,15.0,0.0,0.0,0.0,0.0,0.10544554455445544,0.7029702970297029,0.14655750980457324,8.0
1954,connaught,Connaught,1,0,0,15.8,0.0,0.0,0.0,0.0,0.10306930693069306,0.6871287128712871,0.14325480535827298,9.0
1954,hwm,HWM,1,0,0,17.0,0.0,0.0,0.0,0.0,0.0995049504950495,0.6633663366336633,0.1383007486888226,10.0
1954,lancia,Lancia,1,0,0,20.5,0.0124564025909317,0.0,0.0,1.0,0.09160019140927544,0.594059405940594,0.12731401793494204,11.0
1954,vanwall,Vanwall,3,0,0,19.666666666666668,0.0,0.0,0.0,0.0,0.09158415841584157,0.6105610561056105,0.1272917338678218,12.0
1954,stevens,Stevens,1,0,0,23.0,0.0,0.0,0.0,0.0,0.08168316831683169,0.5445544554455446,0.11353046534157082,13.0
1954,cooper,Cooper,1,0,0,25.666666666666668,0.0,0.0,0.0,0.0,0.07376237623762376,0.4917491749174917,0.10252145052057,14.0
1954,pankratz,Pankratz,1,0,0,27.0,0.0,0.0,0.0,0.0,0.0698019801980198,0.4653465346534653,0.0970169431100696,15.0
1954,pawl,Pawl,1,0,0,36.5,0.0,0.0,0.0,0.0,0.041584158415841586,0.27722772277227725,0.05779732781025424,16.0
1954,nichels,Nichels,1,0,0,41.0,0.0,0.0,0.0,0.0,0.028217821782178208,0.18811881188118806,0.03921961529981536,17.0
1954,schroeder,Schroeder,1,0,0,48.0,0.0,0.0,0.0,0.0,0.007425742574257432,0.04950495049504955,0.010320951394688265,18.0
1954,bromme,Bromme,1,0,0,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
1955,kurtis-kraft,Kurtis Kraft,1,1,3,16.26086956521739,0.2658227848101265,1.0,1.0,21.0,0.7548649443920726,0.6780025828669823,1.0,1.0
1955,mercedes,Mercedes,6,5,10,9.708333333333334,1.0,0.8333333333333334,0.5555555555555556,13.166666666666666,0.7517189218921891,0.8077557755775577,0.995561639348323,2.0
1955,ferrari,Ferrari,6,1,5,8.586206896551724,0.430253164556962,0.1666666666666666,0.2777777777777778,5.665,0.33832482584792745,0.8299761010583817,0.41235154164992033,3.0
1955,maserati,Maserati,6,0,2,14.254901960784316,0.2911392405063291,0.0,0.1111111111111111,3.8333333333333335,0.1936643329262189,0.7177247136478353,0.2082667203685452,4.0
1955,lancia,Lancia,4,0,1,17.727272727272727,0.1012658227848101,0.0,0.0833333333333333,2.0,0.13843123236374272,0.6489648964896491,0.13034470289546915,5.0
1955,cooper,Cooper,1,0,0,14.0,0.0,0.0,0.0,0.0,0.10841584158415841,0.7227722772277227,0.08799944650084754,6.0
1955,kuzma,Kuzma,1,0,0,18.5,0.0379746835443038,0.0,0.0,3.0,0.10264444165935581,0.6336633663366337,0.07985724334359613,7.0
1955,epperly,Epperly,1,0,0,16.0,0.0,0.0,0.0,0.0,0.10247524752475247,0.6831683168316831,0.07961854683410015,8.0
1955,vanwall,Vanwall,4,0,0,16.142857142857142,0.0,0.0,0.0,0.0,0.10205091937765205,0.6803394625176804,0.07901991114361821,9.0
1955,phillips,Phillips,1,0,0,17.0,0.0,0.0,0.0,0.0,0.0995049504950495,0.6633663366336633,0.07542809700072646,10.0
1955,trevis,Trevis,1,0,0,17.5,0.0,0.0,0.0,0.0,0.09801980198019802,0.6534653465346535,0.07333287208403963,11.0
1955,gordini,Gordini,5,0,0,17.6,0.0,0.0,0.0,0.0,0.09772277227722771,0.6514851485148514,0.07291382710070224,12.0
1955,connaught,Connaught,1,0,0,21.8,0.0,0.0,0.0,0.0,0.08524752475247525,0.5683168316831684,0.05531393780053275,13.0
1955,schroeder,Schroeder,1,0,0,22.0,0.0,0.0,0.0,0.0,0.08465346534653466,0.5643564356435644,0.05447584783385801,14.0
1955,arzani-volpini,Arzani-Volpini,1,0,0,23.0,0.0,0.0,0.0,0.0,0.08168316831683169,0.5445544554455446,0.050285398000484316,15.0
1955,pawl,Pawl,1,0,0,24.0,0.0,0.0,0.0,0.0,0.07871287128712871,0.5247524752475248,0.046094948167110614,16.0
1955,hwm,HWM,1,0,0,25.0,0.0,0.0,0.0,0.0,0.07574257425742574,0.504950495049505,0.04190449833373692,17.0
1955,stevens,Stevens,1,0,0,33.0,0.0,0.0,0.0,0.0,0.05198019801980198,0.3465346534653465,0.008380899666747373,18.0
1955,pankratz,Pankratz,1,0,0,35.0,0.0,0.0,0.0,0.0,0.046039603960396046,0.306930693069307,0.0,19.0
1956,ferrari,Ferrari,7,5,14,9.977777777777778,1.0,0.7142857142857143,1.0,11.5,0.8203630363036303,0.8024202420242024,1.0,1.0
1956,watson,Watson,1,1,1,1.0,0.0993788819875776,1.0,0.5,8.0,0.6419054793678125,0.9801980198019802,0.7622344571649249,2.0
1956,maserati,Maserati,7,2,7,11.714285714285714,0.8944099378881988,0.2857142857142857,0.5,10.285714285714286,0.5190870795154049,0.768033946251768,0.5985990022564757,3.0
1956,phillips,Phillips,1,0,1,3.0,0.0496894409937888,0.0,0.5,4.0,0.27602699710964884,0.9405940594059405,0.27476114732311846,4.0
1956,kurtis-kraft,Kurtis Kraft,1,0,1,20.347826086956523,0.1118012422360248,0.0,0.5,9.0,0.2369211610602054,0.5970727507533362,0.2226590088877066,5.0
1956,connaught,Connaught,3,0,0,13.714285714285714,0.1118012422360248,0.0,0.0,3.0,0.1316247463255642,0.7284299858557284,0.08236873685975708,6.0
1956,lesovsky,Lesovsky,1,0,0,9.0,0.0,0.0,0.0,0.0,0.12326732673267327,0.8217821782178218,0.07123384047137456,7.0
1956,stevens,Stevens,1,0,0,10.0,0.0,0.0,0.0,0.0,0.12029702970297029,0.801980198019802,0.06727640488963153,8.0
1956,gordini,Gordini,5,0,0,13.733333333333333,0.0248447204968944,0.0,0.0,0.4,0.11417686489145809,0.7280528052805281,0.05912228503259082,9.0
1956,kuzma,Kuzma,1,0,0,14.857142857142858,0.0372670807453416,0.0,0.0,3.0,0.11332328885062419,0.7057991513437059,0.05798503439336528,10.0
1956,cooper,Cooper,1,0,0,13.0,0.0,0.0,0.0,0.0,0.11138613861386139,0.7425742574257426,0.05540409814440244,11.0
1956,vanwall,Vanwall,5,0,0,16.714285714285715,0.0372670807453416,0.0,0.0,0.6,0.10780702293831868,0.669024045261669,0.050635511170128225,12.0
1956,bugatti,Bugatti,1,0,0,19.0,0.0,0.0,0.0,0.0,0.09356435643564356,0.6237623762376238,0.031659484653944255,13.0
1956,brm,BRM,2,0,0,21.8,0.0,0.0,0.0,0.0,0.08524752475247525,0.5683168316831684,0.020578665025063777,14.0
1956,emeryson,Emeryson,1,0,0,27.0,0.0,0.0,0.0,0.0,0.0698019801980198,0.4653465346534653,0.0,15.0
1957,epperly,Epperly,1,1,2,1.5,0.1923076923076923,1.0,1.0,15.0,0.784006092916984,0.9702970297029703,1.0,1.0
1957,maserati,Maserati,7,4,10,10.885245901639344,1.0,0.5714285714285714,0.7142857142857143,11.142857142857142,0.6962390150022028,0.7844505762051615,0.8791229104713822,2.0
1957,vanwall,Vanwall,6,3,5,9.0,0.4743589743589743,0.5,0.4166666666666667,6.166666666666667,0.4973057882711348,0.8217821782178218,0.6051423926155137,3.0
1957,ferrari,Ferrari,7,0,6,8.34375,0.6153846153846154,0.0,0.4285714285714285,6.857142857142857,0.35543636437819603,0.8347772277227723,0.40975292015374354,4.0
1957,kuzma,Kuzma,1,0,1,14.4,0.0512820512820512,0.0,0.5,4.0,0.2424841330286875,0.7148514851485148,0.2541896120697191,5.0
1957,connaught,Connaught,1,0,0,8.5,0.0384615384615384,0.0,0.0,3.0,0.13244478293983242,0.8316831683168316,0.10263806576808095,6.0
1957,phillips,Phillips,1,0,0,9.0,0.0,0.0,0.0,0.0,0.12326732673267327,0.8217821782178218,0.08999842660093355,7.0
1957,cooper,Cooper,5,0,0,13.625,0.0256410256410256,0.0,0.0,0.4,0.11465790809850215,0.7301980198019802,0.07814111641404871,8.0
1957,kurtis-kraft,Kurtis Kraft,1,0,0,18.33333333333333,0.0641025641025641,0.0,0.0,5.0,0.10836506727595836,0.636963696369637,0.06947430988968724,9.0
1957,porsche,Porsche,1,0,0,14.333333333333334,0.0,0.0,0.0,0.0,0.10742574257425742,0.7161716171617162,0.06818062621282844,10.0
1957,brm,BRM,3,0,0,15.5,0.0,0.0,0.0,0.0,0.10396039603960396,0.693069306930693,0.06340798237793045,11.0
1957,lesovsky,Lesovsky,1,0,0,20.0,0.0,0.0,0.0,0.0,0.09059405940594059,0.6039603960396039,0.04499921330046677,12.0
1957,dunn,Dunn,1,0,0,21.0,0.0,0.0,0.0,0.0,0.08762376237623763,0.5841584158415842,0.04090837572769709,13.0
1957,watson,Watson,1,0,0,31.0,0.0,0.0,0.0,0.0,0.05792079207920792,0.38613861386138615,0.0,14.0
1958,epperly,Epperly,1,1,2,3.0,0.2150537634408602,1.0,1.0,20.0,0.7840998615990631,0.9405940594059405,1.0,1.0
1958,vanwall,Vanwall,9,6,9,10.185185185185183,0.7311827956989247,0.6666666666666666,0.5,7.555555555555555,0.624316867170588,0.7983131646497983,0.7749035752762758,2.0
1958,ferrari,Ferrari,10,2,14,7.647058823529412,1.0,0.2,0.7,9.3,0.5722859638905067,0.848573092603378,0.7016043462476516,3.0
1958,cooper,Cooper,10,2,5,10.829268292682928,0.4086021505376344,0.2,0.25,3.8,0.33205428666391423,0.785559043709249,0.36317476653855557,4.0
1958,kurtis-kraft,Kurtis Kraft,1,0,1,19.0625,0.043010752688172,0.0,0.5,4.0,0.22698086340892154,0.6225247524752475,0.21515117996865415,5.0
1958,brm,BRM,9,0,2,11.363636363636363,0.2580645161290322,0.0,0.1111111111111111,2.6666666666666665,0.19563730566605048,0.774977497749775,0.1709955249111311,6.0
1958,phillips,Phillips,1,0,0,7.0,0.0,0.0,0.0,0.0,0.1292079207920792,0.8613861386138614,0.0774122428778187,7.0
1958,maserati,Maserati,10,0,0,13.709090909090907,0.0967741935483871,0.0,0.0,0.9,0.1286347667024767,0.7285328532853286,0.07660480440887038,8.0
1958,lotus,Lotus,9,0,0,12.263157894736842,0.032258064516129,0.0,0.0,0.3333333333333333,0.12002639143371041,0.7571651902032308,0.06447764092310397,9.0
1958,porsche,Porsche,2,0,0,12.666666666666666,0.0,0.0,0.0,0.0,0.11237623762376238,0.7491749174917492,0.05370038469902739,10.0
1958,watson,Watson,1,0,0,17.25,0.0,0.0,0.0,0.0,0.09876237623762375,0.6584158415841583,0.03452167587794616,11.0
1958,kuzma,Kuzma,1,0,0,19.8,0.0,0.0,0.0,0.0,0.09118811881188119,0.6079207920792079,0.023851339697490086,12.0
1958,connaught,Connaught,2,0,0,21.6,0.0,0.0,0.0,0.0,0.08584158415841583,0.5722772277227722,0.01631933768775637,13.0
1958,lesovsky,Lesovsky,1,0,0,22.5,0.0,0.0,0.0,0.0,0.08316831683168317,0.5544554455445545,0.012553336682889528,14.0
1958,dunn,Dunn,1,0,0,24.0,0.0,0.0,0.0,0.0,0.07871287128712871,0.5247524752475248,0.006276668341444764,15.0
1958,osca,O.S.C.A.,1,0,0,25.5,0.0,0.0,0.0,0.0,0.07425742574257425,0.49504950495049505,0.0,16.0
1959,watson,Watson,1,1,2,10.5,0.1435897435897435,1.0,1.0,14.0,0.7475298299060675,0.7920792079207921,1.0,1.0
1959,cooper,Cooper,8,5,13,11.107692307692307,1.0,0.625,0.8125,12.1875,0.7388818545316069,0.78004569687738,0.9874053488965381,2.0
1959,ferrari,Ferrari,7,2,9,7.310344827586207,0.6871794871794872,0.2857142857142857,0.6428571428571429,9.571428571428571,0.5264362876226993,0.8552406964834415,0.6780060180893834,3.0
1959,brm,BRM,7,1,2,9.454545454545457,0.2307692307692307,0.1428571428571428,0.1428571428571428,3.2142857142857144,0.2537853235873037,0.8127812781278128,0.28092535858732837,4.0
1959,lesovsky,Lesovsky,1,0,1,17.5,0.0512820512820512,0.0,0.5,5.0,0.23327621223660827,0.6534653465346535,0.25105650596930495,5.0
1959,epperly,Epperly,1,0,0,12.0,0.0512820512820512,0.0,0.0,5.0,0.1246128458999746,0.7623762376237624,0.09280244909730205,6.0
1959,aston-martin,Aston Martin,4,0,0,11.125,0.0,0.0,0.0,0.0,0.11695544554455445,0.7797029702970297,0.08165044164352768,7.0
1959,lotus,Lotus,8,0,0,14.578947368421051,0.0512820512820512,0.0,0.0,0.625,0.11695260619179326,0.7113079729025534,0.08164630649560711,8.0
1959,moore,Moore,1,0,0,12.0,0.0,0.0,0.0,0.0,0.11435643564356435,0.7623762376237624,0.07786532183223831,9.0
1959,porsche,Porsche,4,0,0,12.5,0.0,0.0,0.0,0.0,0.11287128712871286,0.7524752475247525,0.07570239622578724,10.0
1959,dunn,Dunn,1,0,0,13.0,0.0,0.0,0.0,0.0,0.11138613861386139,0.7425742574257426,0.07353947061933619,11.0
1959,tec-mec,Tec-Mec,1,0,0,13.0,0.0,0.0,0.0,0.0,0.11138613861386139,0.7425742574257426,0.07353947061933619,11.0
1959,kuzma,Kuzma,1,0,0,15.4,0.0,0.0,0.0,0.0,0.10425742574257425,0.695049504950495,0.06315742770837107,12.0
1959,maserati,Maserati,5,0,0,15.555555555555555,0.0,0.0,0.0,0.0,0.10379537953795379,0.6919691969196919,0.062484517519697406,13.0
1959,connaught,Connaught,1,0,0,18.0,0.0,0.0,0.0,0.0,0.09653465346534654,0.6435643564356436,0.05191021455482555,14.0
1959,kurtis-kraft,Kurtis Kraft,2,0,0,18.46153846153846,0.0,0.0,0.0,0.0,0.09516374714394517,0.6344249809596345,0.04991366784117842,15.0
1959,behra-porsche,Behra-Porsche,2,0,0,18.5,0.0,0.0,0.0,0.0,0.09504950495049505,0.6336633663366337,0.049747288948374484,16.0
1959,jbw,JBW,1,0,0,22.0,0.0,0.0,0.0,0.0,0.08465346534653466,0.5643564356435644,0.03460680970321704,17.0
1959,elder,Elder,1,0,0,23.0,0.0,0.0,0.0,0.0,0.08168316831683169,0.5445544554455446,0.03028095849031491,18.0
1959,phillips,Phillips,1,0,0,24.0,0.0,0.0,0.0,0.0,0.07871287128712871,0.5247524752475248,0.025955107277412775,19.0
1959,vanwall,Vanwall,1,0,0,24.0,0.0,0.0,0.0,0.0,0.07871287128712871,0.5247524752475248,0.025955107277412775,19.0
1959,fry,Fry,1,0,0,26.0,0.0,0.0,0.0,0.0,0.07277227722772277,0.48514851485148514,0.01730340485160851,20.0
1959,christensen,Christensen,1,0,0,27.0,0.0,0.0,0.0,0.0,0.0698019801980198,0.4653465346534653,0.012977553638706377,21.0
1959,sutton,Sutton,1,0,0,30.0,0.0,0.0,0.0,0.0,0.06089108910891089,0.40594059405940597,0.0,22.0
1960,cooper,Cooper,9,12,29,11.344086021505376,1.0,1.0,1.0,25.22222222222222,0.9163046949856276,0.7753646332375173,1.0,1.0
1960,watson,Watson,1,1,2,16.125,0.0616740088105726,0.75,0.6206896551724138,14.0,0.5321111759512576,0.6806930693069306,0.5453425652096333,2.0
1960,lotus,Lotus,8,2,7,9.636363636363637,0.2290748898678414,0.1875,0.271551724137931,6.5,0.3007050467218224,0.8091809180918091,0.2714948507175757,3.0
1960,ferrari,Ferrari,8,1,5,7.4,0.1894273127753304,0.09375,0.1939655172413793,5.375,0.24720914384560894,0.8534653465346534,0.20818740598340793,4.0
1960,epperly,Epperly,1,0,1,18.83333333333333,0.0176211453744493,0.0,0.3103448275862069,4.0,0.17516984191203566,0.6270627062706271,0.12293556648458231,5.0
1960,phillips,Phillips,1,0,0,4.0,0.013215859030837,0.0,0.0,3.0,0.14076198368735554,0.9207920792079208,0.08221705411513189,6.0
1960,lesovsky,Lesovsky,1,0,0,5.0,0.0088105726872246,0.0,0.0,2.0,0.1369106293889301,0.900990099009901,0.07765933312548053,7.0
1960,porsche,Porsche,1,0,0,6.5,0.0044052863436123,0.0,0.0,1.0,0.13157412657565315,0.8712871287128713,0.07134407646541435,8.0
1960,brm,BRM,8,0,1,12.434782608695652,0.0352422907488986,0.0,0.0387931034482758,1.0,0.12981173616423783,0.7537666810159277,0.06925845069648631,9.0
1960,trevis,Trevis,1,0,0,7.5,0.0044052863436123,0.0,0.0,1.0,0.12860382954595018,0.8514851485148515,0.06782900512458472,10.0
1960,behra-porsche,Behra-Porsche,2,0,0,11.5,0.0,0.0,0.0,0.0,0.11584158415841583,0.7722772277227723,0.05272607011244448,11.0
1960,meskowski,Meskowski,1,0,0,12.0,0.0,0.0,0.0,0.0,0.11435643564356435,0.7623762376237624,0.050968534442029666,12.0
1960,kuzma,Kuzma,1,0,0,12.5,0.0,0.0,0.0,0.0,0.11287128712871286,0.7524752475247525,0.04921099877161485,13.0
1960,jbw,JBW,4,0,0,15.5,0.0,0.0,0.0,0.0,0.10396039603960396,0.693069306930693,0.03866578474912596,14.0
1960,aston-martin,Aston Martin,2,0,0,17.333333333333332,0.0,0.0,0.0,0.0,0.09851485148514852,0.6567656765676568,0.03222148729093831,15.0
1960,maserati,Maserati,3,0,0,17.857142857142858,0.0,0.0,0.0,0.0,0.09695898161244695,0.6463932107496464,0.03038025944574182,16.0
1960,christensen,Christensen,1,0,0,18.0,0.0,0.0,0.0,0.0,0.09653465346534654,0.6435643564356436,0.029878106397051882,17.0
1960,vanwall,Vanwall,1,0,0,18.0,0.0,0.0,0.0,0.0,0.09653465346534654,0.6435643564356436,0.029878106397051882,17.0
1960,scarab,Scarab,5,0,0,18.666666666666668,0.0,0.0,0.0,0.0,0.09455445544554454,0.6303630363036303,0.027534725503165443,18.0
1960,kurtis-kraft,Kurtis Kraft,1,0,0,21.875,0.0,0.0,0.0,0.0,0.08502475247524753,0.5668316831683169,0.016257204951337062,19.0
1960,ewing,Ewing,1,0,0,26.5,0.0,0.0,0.0,0.0,0.07128712871287128,0.4752475247524752,0.0,20.0
1961,ferrari,Ferrari,7,5,14,7.888888888888889,1.0,1.0,1.0,14.142857142857142,0.9265676567656767,0.8437843784378438,1.0,1.0
1961,lotus,Lotus,8,3,5,16.01492537313433,0.4444444444444444,0.525,0.3125,5.5,0.45319480362215325,0.6828727648884292,0.45411237106569907,2.0
1961,porsche,Porsche,8,0,3,9.76,0.2424242424242424,0.0,0.1875,3.0,0.2163697494749475,0.8067326732673268,0.181008693019635,3.0
1961,cooper,Cooper,8,0,1,13.913793103448276,0.2424242424242424,0.0,0.0625,3.0,0.17278175015777442,0.7244793444861728,0.1307435596491176,4.0
1961,brm,BRM,8,0,1,13.375,0.0909090909090909,0.0,0.0625,1.125,0.14407909540954095,0.7351485148514851,0.09764401868350488,5.0
1961,gilby,Gilby,1,0,0,15.0,0.0,0.0,0.0,0.0,0.10544554455445544,0.7029702970297029,0.05309229305423406,6.0
1961,jbw,JBW,1,0,0,23.0,0.0,0.0,0.0,0.0,0.08168316831683169,0.5445544554455446,0.02568981921979068,7.0
1961,de-tomaso,De Tomaso,2,0,0,23.75,0.0,0.0,0.0,0.0,0.07945544554455446,0.5297029702970297,0.02312083729781161,8.0
1961,emeryson,Emeryson,2,0,0,25.0,0.0,0.0,0.0,0.0,0.07574257425742574,0.504950495049505,0.018839200761179828,9.0
1961,ferguson,Ferguson,1,0,0,30.5,0.0,0.0,0.0,0.0,0.0594059405940594,0.39603960396039606,0.0,10.0
1962,brm,BRM,9,4,8,7.05,1.0,1.0,1.0,6.888888888888889,0.9290594059405941,0.8603960396039604,1.0,1.0
1962,lotus,Lotus,9,4,5,13.702380952380953,0.9032258064516128,1.0,0.6250000000000001,6.222222222222222,0.7961950198476069,0.7286657237152286,0.8464347085267299,2.0
1962,cooper,Cooper,9,1,7,9.633333333333333,0.7258064516129032,0.25,0.8750000000000001,5.0,0.572797428936442,0.8092409240924092,0.5882307069014208,3.0
1962,ferrari,Ferrari,6,0,4,9.80952380952381,0.4838709677419355,0.0,0.75,5.0,0.405136994114158,0.8057520037718058,0.39444797626057054,4.0
1962,porsche,Porsche,9,1,2,11.148148148148149,0.3225806451612903,0.25,0.25,2.2222222222222223,0.33140281770112495,0.7792445911257793,0.30922566330392653,5.0
1962,lola,Lola,9,0,2,12.764705882352942,0.3064516129032258,0.0,0.25,2.111111111111111,0.2358753546132602,0.7472335468841002,0.19881456561125227,6.0
1962,brabham,Brabham,3,0,0,8.666666666666666,0.0967741935483871,0.0,0.0,2.0,0.14361226445225167,0.8283828382838284,0.09217644572498047,7.0
1962,lds,LDS,1,0,0,12.0,0.0,0.0,0.0,0.0,0.11435643564356435,0.7623762376237624,0.05836241917949304,8.0
