year,constructorId,name,races,wins,podiums,avg_finish,total_points,win_rate,podium_rate,avg_points,TDI,inv_avg_finish,TDI_normalized,TDI_rank,poles,one_two_finishes,max_possible_points,points_eff,win_rate_alt,pole_rate,one_two_rate,TDI_alt,TDI_og_pct
1984,ram,RAM,16,0,0,17.5,0.0,0.0,0.0,0.0,0.098019801980198,0.6534653465346535,0.0316038453558337,14.0,0,0,400,0.0,0.0,0.0,0.0,0.0,9.8019801980198
1984,tyrrell,Tyrrell,13,0,0,26.65384615384616,0.0,0.0,0.0,0.0,0.0708301599390708,0.4722010662604721,0.0,15.0,0,0,325,0.0,0.0,0.0,0.0,0.0,7.08301599390708
1985,mclaren,McLaren,16,6,12,9.4375,1.0,1.0,1.0,5.625,0.9219678217821784,0.8131188118811881,1.0,1.0,0,0,400,0.0025,0.375,0.0,0.0,11.35,92.19678217821784
1985,williams,Williams,16,4,8,10.78125,0.7888888888888889,0.6666666666666666,0.6666666666666666,4.4375,0.6757542629262926,0.786509900990099,0.705425993106455,2.0,0,0,400,0.001972222222222222,0.25,0.0,0.0,7.578888888888889,67.57542629262926
1985,lotus,Lotus,16,3,9,8.5625,0.7888888888888889,0.5,0.75,4.4375,0.6448446094609461,0.8304455445544554,0.668445168348922,3.0,0,0,400,0.001972222222222222,0.1875,0.0,0.0,5.703888888888888,64.48446094609461
1985,ferrari,Ferrari,16,2,10,9.125,0.9111111111111112,0.3333333333333333,0.8333333333333334,5.125,0.6301182618261827,0.8193069306930694,0.6508263205087075,4.0,0,0,400,0.002277777777777778,0.125,0.0,0.0,3.841111111111111,63.01182618261827
1985,brabham,Brabham,16,1,2,13.5625,0.2888888888888888,0.1666666666666666,0.1666666666666666,1.625,0.2674931243124311,0.7314356435643564,0.2169755599976965,5.0,0,0,400,0.000722222222222222,0.0625,0.0,0.0,1.9038888888888887,26.749312431243112
1985,ligier,Ligier,15,0,4,12.933333333333334,0.2555555555555555,0.0,0.3555555555555554,1.5333333333333334,0.2515841584158415,0.7438943894389438,0.1979418079514324,6.0,0,0,375,0.0006814814814814813,0.0,0.0,0.0,0.02725925925925925,25.158415841584148
1985,renault,Renault,15,0,2,13.32258064516129,0.1777777777777777,0.0,0.1777777777777777,1.0666666666666669,0.1904279782816991,0.7361865218779943,0.1247735343919639,7.0,0,0,375,0.00047407407407407386,0.0,0.0,0.0,0.018962962962962956,19.04279782816991
1985,arrows,Arrows,16,0,1,11.0625,0.1555555555555555,0.0,0.0833333333333333,0.875,0.1690855335533553,0.780940594059406,0.0992390776798861,8.0,0,0,400,0.00038888888888888876,0.0,0.0,0.0,0.015555555555555552,16.908553355335528
1985,tyrrell,Tyrrell,16,0,0,11.5625,0.1111111111111111,0.0,0.0,0.625,0.1378781628162816,0.7710396039603961,0.0619020590146672,9.0,0,0,400,0.0002777777777777778,0.0,0.0,0.0,0.011111111111111112,13.78781628162816
1985,osella,Osella,16,0,0,16.1875,0.0,0.0,0.0,0.0,0.1019183168316831,0.6794554455445545,0.0188790997260679,10.0,0,0,400,0.0,0.0,0.0,0.0,0.0,10.19183168316831
1985,alfa-romeo,Alfa Romeo,16,0,0,16.84375,0.0,0.0,0.0,0.0,0.0999690594059405,0.6664603960396039,0.0165469756422595,11.0,0,0,400,0.0,0.0,0.0,0.0,0.0,9.99690594059405
1985,minardi,Minardi,16,0,0,17.75,0.0,0.0,0.0,0.0,0.0972772277227722,0.6485148514851485,0.0133264233360479,12.0,0,0,400,0.0,0.0,0.0,0.0,0.0,9.72772277227722
1985,toleman,Toleman,13,0,0,19.0,0.0,0.0,0.0,0.0,0.0935643564356435,0.6237623762376238,0.0088842822240319,13.0,0,0,325,0.0,0.0,0.0,0.0,0.0,9.35643564356435
1985,ram,RAM,14,0,0,19.192307692307693,0.0,0.0,0.0,0.0,0.092993145468393,0.61995430312262,0.0082008758991064,14.0,0,0,350,0.0,0.0,0.0,0.0,0.0,9.2993145468393
1985,spirit,Spirit,3,0,0,20.666666666666668,0.0,0.0,0.0,0.0,0.0886138613861386,0.5907590759075907,0.0029614274080106,15.0,0,0,75,0.0,0.0,0.0,0.0,0.0,8.86138613861386
1985,zakspeed,Zakspeed,10,0,0,21.0,0.0,0.0,0.0,0.0,0.0876237623762376,0.5841584158415842,0.0017768564448063,16.0,0,0,250,0.0,0.0,0.0,0.0,0.0,8.76237623762376
1985,lola,Lola,4,0,0,21.5,0.0,0.0,0.0,0.0,0.0861386138613861,0.5742574257425743,0.0,17.0,0,0,100,0.0,0.0,0.0,0.0,0.0,8.61386138613861
1986,williams,Williams,16,9,19,5.90625,1.0,1.0,1.0,8.8125,0.9324566831683168,0.8830445544554455,1.0,1.0,0,0,400,0.0025,0.5625,0.0,0.0,16.974999999999998,93.24566831683168
1986,mclaren,McLaren,16,4,12,9.0,0.6808510638297872,0.4444444444444444,0.631578947368421,6.0,0.5728878318962914,0.8217821782178218,0.5743905778021658,2.0,0,0,400,0.001702127659574468,0.25,0.0,0.0,7.568085106382978,57.28878318962914
1986,lotus,Lotus,16,2,8,11.78125,0.4113475177304964,0.2222222222222222,0.4210526315789473,3.625,0.3803166273374257,0.7667079207920792,0.3464505913036292,3.0,0,0,400,0.001028368794326241,0.125,0.0,0.0,3.7911347517730496,38.03166273374257
1986,ferrari,Ferrari,16,0,5,11.53125,0.2624113475177305,0.0,0.2631578947368421,2.3125,0.2340205055639942,0.7716584158415841,0.1732848467250793,4.0,0,0,400,0.0006560283687943263,0.0,0.0,0.0,0.026241134751773053,23.40205055639942
1986,benetton,Benetton,16,1,2,13.5,0.1347517730496454,0.1111111111111111,0.1052631578947368,1.1875,0.202056023071512,0.7326732673267327,0.1354495757433169,5.0,0,0,400,0.00033687943262411345,0.0625,0.0,0.0,1.8884751773049644,20.2056023071512
1986,ligier,Ligier,16,0,2,10.4375,0.2056737588652482,0.0,0.1052631578947368,1.8125,0.1864480659992091,0.7933168316831684,0.1169749677016823,6.0,0,0,400,0.0005141843971631205,0.0,0.0,0.0,0.02056737588652482,18.64480659992091
1986,tyrrell,Tyrrell,16,0,0,12.46875,0.0780141843971631,0.0,0.0,0.6875,0.1285669457903236,0.7530940594059405,0.0484630539440857,7.0,0,0,400,0.00019503546099290773,0.0,0.0,0.0,0.0078014184397163094,12.85669457903236
1986,arrows,Arrows,16,0,0,12.451612903225806,0.0070921985815602,0.0,0.0,0.0625,0.1144334508948492,0.7534334078569147,0.0317337166424291,8.0,0,0,400,1.77304964539005e-05,0.0,0.0,0.0,0.00070921985815602,11.44334508948492
1986,lola,Lola,16,0,0,16.125,0.0425531914893617,0.0,0.0,0.375,0.1106145986939119,0.6806930693069306,0.0272134711513361,9.0,0,0,400,0.00010638297872340425,0.0,0.0,0.0,0.00425531914893617,11.06145986939119
1986,brabham,Brabham,16,0,0,15.225806451612904,0.0141843971631205,0.0,0.0,0.125,0.1076117117545659,0.6984988821462792,0.0236590559936851,10.0,0,0,400,3.546099290780125e-05,0.0,0.0,0.0,0.00141843971631205,10.761171175456589
1986,zakspeed,Zakspeed,16,0,0,17.0,0.0,0.0,0.0,0.0,0.0995049504950495,0.6633663366336633,0.0140633583592748,11.0,0,0,400,0.0,0.0,0.0,0.0,0.0,9.95049504950495
1986,minardi,Minardi,16,0,0,19.34375,0.0,0.0,0.0,0.0,0.0925433168316831,0.6169554455445545,0.0058231093206372,12.0,0,0,400,0.0,0.0,0.0,0.0,0.0,9.25433168316831
1986,osella,Osella,16,0,0,19.78125,0.0,0.0,0.0,0.0,0.0912438118811881,0.6082920792079207,0.0042849295000915,13.0,0,0,400,0.0,0.0,0.0,0.0,0.0,9.12438118811881
1986,ags,AGS,2,0,0,21.0,0.0,0.0,0.0,0.0,0.0876237623762376,0.5841584158415842,0.0,14.0,0,0,50,0.0,0.0,0.0,0.0,0.0,8.76237623762376
1987,williams,Williams,16,9,18,7.28125,1.0,1.0,1.0,8.5625,0.9283725247524752,0.8558168316831684,1.0,1.0,0,0,400,0.0025,0.5625,0.0,0.0,16.974999999999998,92.83725247524752
1987,mclaren,McLaren,16,3,12,8.59375,0.5547445255474452,0.3333333333333333,0.6666666666666666,4.75,0.5187562483438125,0.8298267326732673,0.522082305565576,2.0,0,0,400,0.001386861313868613,0.1875,0.0,0.0,5.680474452554744,51.87562483438125
1987,lotus,Lotus,16,2,8,10.09375,0.4671532846715328,0.2222222222222222,0.4444444444444444,4.0,0.4023381101796311,0.8001237623762376,0.3862520385908695,3.0,0,0,400,0.001167883211678832,0.125,0.0,0.0,3.7967153284671533,40.23381101796311
1987,ferrari,Ferrari,16,2,6,12.625,0.3868613138686131,0.2222222222222222,0.3333333333333333,3.3125,0.3509833738848337,0.75,0.3263341628084843,4.0,0,0,400,0.0009671532846715328,0.125,0.0,0.0,3.788686131386861,35.09833738848337
1987,benetton,Benetton,16,0,2,11.875,0.2043795620437956,0.0,0.1111111111111111,1.75,0.1833814129588141,0.7648514851485149,0.1307854325413837,5.0,0,0,400,0.000510948905109489,0.0,0.0,0.0,0.02043795620437956,18.33814129588141
1987,brabham,Brabham,16,0,2,17.15625,0.072992700729927,0.0,0.1111111111111111,0.625,0.1414171595079215,0.6602722772277227,0.0818238545646736,6.0,0,0,400,0.0001824817518248175,0.0,0.0,0.0,0.0072992700729927,14.14171595079215
1987,tyrrell,Tyrrell,16,0,0,11.40625,0.0802919708029197,0.0,0.0,0.6875,0.1321784436655344,0.7741336633663366,0.0710446301314058,7.0,0,0,400,0.00020072992700729923,0.0,0.0,0.0,0.00802919708029197,13.217844366553441
1987,arrows,Arrows,16,0,0,13.6875,0.0802919708029197,0.0,0.0,0.6875,0.1254024535665245,0.7289603960396039,0.0631387783571016,8.0,0,0,400,0.00020072992700729923,0.0,0.0,0.0,0.00802919708029197,12.540245356652449
1987,lola,Lola,15,0,0,13.5,0.0218978102189781,0.0,0.0,0.2,0.1142805521428055,0.7326732673267327,0.0501623567833462,9.0,0,0,375,5.83941605839416e-05,0.0,0.0,0.0,0.0023357664233576644,11.42805521428055
1987,march,March,16,0,0,15.75,0.0072992700729927,0.0,0.0,0.0625,0.1046776757967767,0.6881188118811881,0.0389582499459162,10.0,0,0,400,1.824817518248175e-05,0.0,0.0,0.0,0.00072992700729927,10.46776757967767
1987,zakspeed,Zakspeed,16,0,0,16.34375,0.0145985401459854,0.0,0.0,0.125,0.1043739159499891,0.6763613861386139,0.0386038396990595,11.0,0,0,400,3.64963503649635e-05,0.0,0.0,0.0,0.00145985401459854,10.43739159499891
1987,ligier,Ligier,15,0,0,15.866666666666667,0.0072992700729927,0.0,0.0,0.0666666666666666,0.1043311411433114,0.6858085808580858,0.0385539324122531,12.0,0,0,375,1.94647201946472e-05,0.0,0.0,0.0,0.0007785888077858881,10.43311411433114
1987,ags,AGS,16,0,0,16.125,0.0072992700729927,0.0,0.0,0.0625,0.1035638144106381,0.6806930693069306,0.0376586578734278,13.0,0,0,400,1.824817518248175e-05,0.0,0.0,0.0,0.00072992700729927,10.35638144106381
1987,minardi,Minardi,16,0,0,19.21875,0.0,0.0,0.0,0.0,0.092914603960396,0.619430693069307,0.0252337460741489,14.0,0,0,400,0.0,0.0,0.0,0.0,0.0,9.2914603960396
1987,osella,Osella,16,0,0,19.95,0.0,0.0,0.0,0.0,0.0907425742574257,0.604950495049505,0.0226995415327966,15.0,0,0,400,0.0,0.0,0.0,0.0,0.0,9.07425742574257
1987,coloni,Coloni,2,0,0,26.5,0.0,0.0,0.0,0.0,0.0712871287128712,0.4752475247524752,0.0,16.0,0,0,50,0.0,0.0,0.0,0.0,0.0,7.12871287128712
1988,mclaren,McLaren,16,15,25,4.0,1.0,1.0,1.0,12.4375,0.9381188118811882,0.9207920792079208,1.0,1.0,0,0,400,0.0025,0.9375,0.0,0.0,28.225,93.81188118811882
1988,ferrari,Ferrari,16,1,8,10.40625,0.3266331658291457,0.0666666666666666,0.32,4.0625,0.2877503130338159,0.7939356435643564,0.2429077264534263,2.0,0,0,400,0.0008165829145728642,0.0625,0.0,0.0,1.9076633165829144,28.77503130338159
1988,benetton,Benetton,16,0,7,10.96875,0.1959798994974874,0.0,0.28,2.4375,0.226615534354943,0.7827970297029703,0.1717408900141102,3.0,0,0,400,0.0004899497487437184,0.0,0.0,0.0,0.019597989949748738,22.6615534354943
1988,lotus,Lotus,16,0,3,13.625,0.1155778894472361,0.0,0.12,1.4375,0.1626452808597442,0.7301980198019802,0.0972732847351582,4.0,0,0,400,0.00028894472361809027,0.0,0.0,0.0,0.011557788944723611,16.26452808597442
1988,march,March,16,0,2,13.34375,0.1105527638190954,0.0,0.08,1.375,0.15247565177372,0.7357673267326732,0.0854348460353923,5.0,0,0,400,0.0002763819095477385,0.0,0.0,0.0,0.011055276381909541,15.247565177372
1988,williams,Williams,16,0,2,14.34375,0.100502512562814,0.0,0.08,1.25,0.1474953044927608,0.7159653465346535,0.0796372367528464,6.0,0,0,400,0.00025125628140703504,0.0,0.0,0.0,0.010050251256281402,14.74953044927608
1988,arrows,Arrows,16,0,1,12.09375,0.1155778894472361,0.0,0.04,1.4375,0.1471935481864769,0.760519801980198,0.0792859630235893,7.0,0,0,400,0.00028894472361809027,0.0,0.0,0.0,0.011557788944723611,14.71935481864769
1988,rial,Rial,16,0,0,16.25,0.0150753768844221,0.0,0.0,0.1875,0.1047477486442111,0.6782178217821782,0.0298749184620697,8.0,0,0,400,3.768844221105525e-05,0.0,0.0,0.0,0.0015075376884422101,10.47477486442111
1988,lola,Lola,16,0,0,15.53125,0.0,0.0,0.0,0.0,0.1038675742574257,0.692450495049505,0.0288503097536377,9.0,0,0,400,0.0,0.0,0.0,0.0,0.0,10.38675742574257
1988,ags,AGS,16,0,0,16.75,0.0,0.0,0.0,0.0,0.1002475247524752,0.6683168316831682,0.0246362195649041,10.0,0,0,400,0.0,0.0,0.0,0.0,0.0,10.024752475247519
1988,minardi,Minardi,16,0,0,18.25,0.0050251256281407,0.0,0.0,0.0625,0.0967971043335489,0.6386138613861386,0.0206195941528706,11.0,0,0,400,1.256281407035175e-05,0.0,0.0,0.0,0.0005025125628140701,9.67971043335489
1988,dallara,Dallara,16,0,0,18.125,0.0,0.0,0.0,0.0,0.0961633663366336,0.6410891089108911,0.019881861403256,12.0,0,0,400,0.0,0.0,0.0,0.0,0.0,9.61633663366336
1988,tyrrell,Tyrrell,16,0,0,20.25,0.0251256281407035,0.0,0.0,0.3125,0.0948766107766555,0.599009900990099,0.0183839526113494,13.0,0,0,400,6.281407035175876e-05,0.0,0.0,0.0,0.0025125628140703505,9.48766107766555
1988,ligier,Ligier,16,0,0,20.40625,0.0,0.0,0.0,0.0,0.0893873762376237,0.5959158415841583,0.0119939489987033,14.0,0,0,400,0.0,0.0,0.0,0.0,0.0,8.93873762376237
1988,eurobrun,EuroBrun,16,0,0,22.46875,0.0,0.0,0.0,0.0,0.0832611386138613,0.5550742574257426,0.004862411756231,15.0,0,0,400,0.0,0.0,0.0,0.0,0.0,8.32611386138613
1988,coloni,Coloni,16,0,0,22.5,0.0,0.0,0.0,0.0,0.0831683168316831,0.5544554455445545,0.0047543581616481,16.0,0,0,400,0.0,0.0,0.0,0.0,0.0,8.31683168316831
1988,osella,Osella,16,0,0,23.25,0.0,0.0,0.0,0.0,0.0809405940594059,0.5396039603960396,0.0021610718916582,17.0,0,0,400,0.0,0.0,0.0,0.0,0.0,8.094059405940591
1988,zakspeed,Zakspeed,16,0,0,23.875,0.0,0.0,0.0,0.0,0.0790841584158415,0.5272277227722773,0.0,18.0,0,0,400,0.0,0.0,0.0,0.0,0.0,7.908415841584151
1989,mclaren,McLaren,16,10,18,7.71875,1.0,1.0,1.0,8.8125,0.9270730198019802,0.8471534653465347,1.0,1.0,0,0,400,0.0025,0.625,0.0,0.0,18.85,92.70730198019803
1989,williams,Williams,16,2,11,9.71875,0.5460992907801419,0.2,0.6111111111111112,4.8125,0.4531300616763804,0.807549504950495,0.4619468050644776,2.0,0,0,400,0.0013652482269503547,0.125,0.0,0.0,3.804609929078014,45.313006167638044
1989,ferrari,Ferrari,16,3,9,13.8,0.4184397163120567,0.3,0.5,3.6875,0.4226978442525103,0.7267326732673267,0.4273980233320851,3.0,0,0,400,0.0010460992907801417,0.1875,0.0,0.0,5.666843971631205,42.269784425251025
1989,benetton,Benetton,16,1,4,12.4375,0.2765957446808511,0.1,0.2222222222222222,2.4375,0.258931635184795,0.7537128712871287,0.2414791685402569,4.0,0,0,400,0.0006914893617021277,0.0625,0.0,0.0,1.9026595744680852,25.8931635184795
1989,arrows,Arrows,16,0,1,12.90625,0.0921985815602836,0.0,0.0555555555555555,0.8125,0.1439932091613416,0.744430693069307,0.1109930282094404,5.0,0,0,400,0.000230496453900709,0.0,0.0,0.0,0.00921985815602836,14.399320916134158
1989,tyrrell,Tyrrell,16,0,1,14.34375,0.1134751773049645,0.0,0.0555555555555555,1.0,0.1439787263300798,0.7159653465346535,0.110976586286423,6.0,0,0,400,0.00028368794326241124,0.0,0.0,0.0,0.01134751773049645,14.39787263300798
1989,dallara,Dallara,16,0,1,15.09375,0.0567375886524822,0.0,0.0555555555555555,0.5,0.1304034858273061,0.7011138613861386,0.0955650237780931,7.0,0,0,400,0.0001418439716312055,0.0,0.0,0.0,0.005673758865248221,13.04034858273061
1989,brabham,Brabham,16,0,1,15.75,0.0567375886524822,0.0,0.0555555555555555,0.5,0.1284542284015635,0.6881188118811881,0.0933520904119755,8.0,0,0,400,0.0001418439716312055,0.0,0.0,0.0,0.005673758865248221,12.84542284015635
1989,lotus,Lotus,16,0,0,14.4375,0.1063829787234042,0.0,0.0,0.9375,0.1283929323783442,0.7141089108910892,0.0932825028792048,9.0,0,0,400,0.0002659574468085105,0.0,0.0,0.0,0.01063829787234042,12.83929323783442
1989,march,March,16,0,1,16.9375,0.0283687943262411,0.0,0.0555555555555555,0.25,0.119253241813543,0.6646039603960396,0.0829064868949984,10.0,0,0,400,7.092198581560275e-05,0.0,0.0,0.0,0.0028368794326241106,11.9253241813543
1989,minardi,Minardi,16,0,0,17.0625,0.0425531914893617,0.0,0.0,0.375,0.1078299452285654,0.6621287128712872,0.0699379616350147,11.0,0,0,400,0.00010638297872340425,0.0,0.0,0.0,0.00425531914893617,10.78299452285654
1989,onyx,Onyx,16,0,1,24.375,0.0425531914893617,0.0,0.0555555555555555,0.375,0.0999985370877513,0.5173267326732673,0.0610471993633819,12.0,0,0,400,0.00010638297872340425,0.0,0.0,0.0,0.00425531914893617,9.999853708775131
1989,ligier,Ligier,16,0,0,19.65625,0.0212765957446808,0.0,0.0,0.1875,0.0958704181588371,0.6107673267326732,0.0563606700233101,13.0,0,0,400,5.3191489361702e-05,0.0,0.0,0.0,0.00212765957446808,9.58704181588371
1989,lola,Lola,16,0,0,21.375,0.0070921985815602,0.0,0.0,0.0625,0.087928340706411,0.5767326732673268,0.04734426820862,14.0,0,0,400,1.77304964539005e-05,0.0,0.0,0.0,0.00070921985815602,8.792834070641101
1989,rial,Rial,16,0,0,28.375,0.0212765957446808,0.0,0.0,0.1875,0.0699731409311143,0.438118811881188,0.0269602695877486,15.0,0,0,400,5.3191489361702e-05,0.0,0.0,0.0,0.00212765957446808,6.99731409311143
1989,osella,Osella,16,0,0,28.59375,0.0,0.0,0.0,0.0,0.0650680693069307,0.4337871287128713,0.0213916892058027,16.0,0,0,400,0.0,0.0,0.0,0.0,0.0,6.506806930693069
1989,ags,AGS,16,0,0,30.83870967741936,0.0070921985815602,0.0,0.0,0.0625,0.059818311961601,0.3893324816352602,0.0154317974849466,17.0,0,0,400,1.77304964539005e-05,0.0,0.0,0.0,0.00070921985815602,5.9818311961601
1989,coloni,Coloni,16,0,0,32.53125,0.0,0.0,0.0,0.0,0.0533725247524752,0.3558168316831683,0.0081140890090976,18.0,0,0,400,0.0,0.0,0.0,0.0,0.0,5.33725247524752
1989,eurobrun,EuroBrun,16,0,0,34.5625,0.0,0.0,0.0,0.0,0.047339108910891,0.3155940594059405,0.0012645333520671,19.0,0,0,400,0.0,0.0,0.0,0.0,0.0,4.7339108910891
1989,zakspeed,Zakspeed,16,0,0,34.9375,0.0,0.0,0.0,0.0,0.0462252475247524,0.3081683168316832,0.0,20.0,0,0,400,0.0,0.0,0.0,0.0,0.0,4.62252475247524
1990,mclaren,McLaren,16,6,18,7.25,1.0,1.0,1.0,7.5625,0.9284653465346536,0.8564356435643564,1.0,1.0,0,0,400,0.0025,0.375,0.0,0.0,11.35,92.84653465346537
1990,ferrari,Ferrari,16,6,14,8.5625,0.9090909090909092,1.0,0.7777777777777778,6.875,0.8508294579457946,0.8304455445544554,0.9117866154006616,2.0,0,0,400,0.002272727272727273,0.375,0.0,0.0,11.34090909090909,85.08294579457946
1990,benetton,Benetton,16,2,8,8.3125,0.5867768595041323,0.3333333333333333,0.4444444444444444,4.4375,0.4704425556191982,0.8353960396039604,0.4795739271529963,3.0,0,0,400,0.0014669421487603306,0.125,0.0,0.0,3.8086776859504132,47.04425556191982
1990,williams,Williams,16,2,4,9.78125,0.4710743801652892,0.3333333333333333,0.2222222222222222,3.5625,0.3873838804334978,0.8063118811881188,0.3851989287902012,4.0,0,0,400,0.0011776859504132229,0.125,0.0,0.0,3.797107438016529,38.73838804334978
1990,tyrrell,Tyrrell,16,0,2,14.96875,0.1322314049586777,0.0,0.1111111111111111,1.0,0.1597624251061469,0.7035891089108911,0.1265652047893381,5.0,0,0,400,0.00033057851239669424,0.0,0.0,0.0,0.013223140495867768,15.976242510614691
1990,lola,Lola,16,0,1,14.875,0.0909090909090909,0.0,0.0555555555555555,0.6875,0.1378875387538753,0.7054455445544554,0.1017099761324117,6.0,0,0,400,0.00022727272727272725,0.0,0.0,0.0,0.00909090909090909,13.78875387538753
1990,leyton-house,Leyton House,16,0,1,17.9375,0.0578512396694214,0.0,0.0555555555555555,0.4375,0.1221794338524761,0.6448019801980198,0.0838617216179044,7.0,0,0,400,0.0001446280991735535,0.0,0.0,0.0,0.005785123966942141,12.21794338524761
1990,lotus,Lotus,16,0,0,15.0,0.024793388429752,0.0,0.0,0.1875,0.1104042222404058,0.7029702970297029,0.0704821971537095,8.0,0,0,400,6.198347107438e-05,0.0,0.0,0.0,0.0024793388429752003,11.04042222404058
1990,ligier,Ligier,16,0,0,14.5,0.0,0.0,0.0,0.0,0.1069306930693069,0.7128712871287128,0.0665354172526015,9.0,0,0,400,0.0,0.0,0.0,0.0,0.0,10.69306930693069
1990,arrows,Arrows,16,0,0,16.34375,0.0165289256198347,0.0,0.0,0.125,0.104759993044759,0.6763613861386139,0.0640689703606326,10.0,0,0,400,4.132231404958675e-05,0.0,0.0,0.0,0.0016528925619834702,10.4759993044759
1990,brabham,Brabham,16,0,0,20.03125,0.0165289256198347,0.0,0.0,0.125,0.0938070227477293,0.6033415841584158,0.0516237134198153,11.0,0,0,400,4.132231404958675e-05,0.0,0.0,0.0,0.0016528925619834702,9.38070227477293
1990,minardi,Minardi,16,0,0,18.9375,0.0,0.0,0.0,0.0,0.09375,0.625,0.051558921611957,12.0,0,0,400,0.0,0.0,0.0,0.0,0.0,9.375
1990,dallara,Dallara,16,0,0,20.3125,0.0,0.0,0.0,0.0,0.0896658415841584,0.5977722772277227,0.0469183173289404,13.0,0,0,400,0.0,0.0,0.0,0.0,0.0,8.96658415841584
1990,onyx,Onyx,10,0,0,21.7,0.0,0.0,0.0,0.0,0.0855445544554455,0.5702970297029704,0.0422355257342601,14.0,0,0,250,0.0,0.0,0.0,0.0,0.0,8.55445544554455
1990,osella,Osella,16,0,0,22.0,0.0,0.0,0.0,0.0,0.0846534653465346,0.5643564356435644,0.0412230302543292,15.0,0,0,400,0.0,0.0,0.0,0.0,0.0,8.46534653465346
1990,ags,AGS,16,0,0,26.5625,0.0,0.0,0.0,0.0,0.0711014851485148,0.474009900990099,0.0258246614970468,16.0,0,0,400,0.0,0.0,0.0,0.0,0.0,7.11014851485148
1990,eurobrun,EuroBrun,14,0,0,31.035714285714285,0.0,0.0,0.0,0.0,0.0578147100424328,0.3854314002828855,0.0107276306802201,17.0,0,0,350,0.0,0.0,0.0,0.0,0.0,5.78147100424328
1990,coloni,Coloni,16,0,0,32.0,0.0,0.0,0.0,0.0,0.0549504950495049,0.3663366336633663,0.0074731809232994,18.0,0,0,400,0.0,0.0,0.0,0.0,0.0,5.49504950495049
1990,life,Life,14,0,0,34.214285714285715,0.0,0.0,0.0,0.0,0.0483734087694483,0.3224893917963225,0.0,19.0,0,0,350,0.0,0.0,0.0,0.0,0.0,4.837340876944831
1991,mclaren,McLaren,16,8,18,7.4375,1.0,1.0,1.0,8.6875,0.9279084158415842,0.8527227722772277,1.0,1.0,0,0,400,0.0025,0.5,0.0,0.0,15.1,92.79084158415843
1991,williams,Williams,16,7,17,8.53125,0.8992805755395683,0.875,0.9444444444444444,7.8125,0.8468768796843713,0.8310643564356436,0.9076159766123972,2.0,0,0,400,0.0022482014388489208,0.4375,0.0,0.0,13.214928057553957,84.68768796843713
1991,ferrari,Ferrari,16,0,8,11.75,0.3992805755395683,0.0,0.4444444444444444,3.46875,0.3060662361200149,0.7673267326732673,0.2910379686824964,3.0,0,0,400,0.0009982014388489207,0.0,0.0,0.0,0.039928057553956835,30.60662361200149
1991,benetton,Benetton,16,1,3,10.59375,0.276978417266187,0.125,0.1666666666666666,2.40625,0.2593457659614882,0.7902227722772277,0.2377719785199622,4.0,0,0,400,0.0006924460431654675,0.0625,0.0,0.0,1.9026978417266187,25.934576596148815
1991,tyrrell,Tyrrell,16,0,1,14.59375,0.0863309352517985,0.0,0.0555555555555555,0.75,0.1378073036620208,0.7110148514851485,0.0992060241268118,5.0,0,0,400,0.00021582733812949625,0.0,0.0,0.0,0.00863309352517985,13.780730366202079
1991,jordan,Jordan,16,0,0,13.1875,0.0935251798561151,0.0,0.0,0.8125,0.1295342438920151,0.7388613861386139,0.0897739118465213,6.0,0,0,400,0.00023381294964028773,0.0,0.0,0.0,0.009352517985611509,12.95342438920151
1991,dallara,Dallara,16,0,1,16.5625,0.0359712230215827,0.0,0.0555555555555555,0.3125,0.1218875889387499,0.6720297029702971,0.0810559634582692,7.0,0,0,400,8.992805755395674e-05,0.0,0.0,0.0,0.00359712230215827,12.18875889387499
1991,minardi,Minardi,16,0,0,14.6875,0.0431654676258992,0.0,0.0,0.375,0.1150068559014174,0.7091584158415842,0.0732112423534948,8.0,0,0,400,0.000107913669064748,0.0,0.0,0.0,0.00431654676258992,11.50068559014174
1991,brabham,Brabham,16,0,0,16.65625,0.0215827338129496,0.0,0.0,0.1875,0.1048425368615998,0.6701732673267327,0.0616229061028807,9.0,0,0,400,5.3956834532374e-05,0.0,0.0,0.0,0.00215827338129496,10.484253686159981
1991,ligier,Ligier,16,0,0,15.375,0.0,0.0,0.0,0.0,0.1043316831683168,0.6955445544554455,0.0610404820025115,10.0,0,0,400,0.0,0.0,0.0,0.0,0.0,10.43316831683168
1991,leyton-house,Leyton House,16,0,0,16.9375,0.0071942446043165,0.0,0.0,0.0625,0.1011294429802692,0.6646039603960396,0.0573896091886068,11.0,0,0,400,1.798561151079125e-05,0.0,0.0,0.0,0.00071942446043165,10.11294429802692
1991,lotus,Lotus,16,0,0,18.1875,0.0215827338129496,0.0,0.0,0.1875,0.1002942695348671,0.6398514851485149,0.0564374282628616,12.0,0,0,400,5.3956834532374e-05,0.0,0.0,0.0,0.00215827338129496,10.02942695348671
1991,lola,Lola,16,0,0,21.34375,0.014388489208633,0.0,0.0,0.125,0.0894804206140038,0.5773514851485149,0.0441085632432378,13.0,0,0,400,3.59712230215825e-05,0.0,0.0,0.0,0.0014388489208633,8.948042061400379
1991,footwork,Footwork,16,0,0,24.90625,0.0,0.0,0.0,0.0,0.0760210396039604,0.5068069306930694,0.0287635281003513,14.0,0,0,400,0.0,0.0,0.0,0.0,0.0,7.60210396039604
