year,constructorId,name,races,wins,podiums,avg_finish,total_points,win_rate,podium_rate,avg_points,TDI
1961,ferguson,Ferguson,1,0,0,30.5,0.0,0.0,0.0,0.0,0.0032786885245901644
1961,ferrari,Ferrari,7,5,14,7.888888888888889,99.0,0.7142857142857143,2.0,14.142857142857142,0.8939501876121595
1961,gilby,Gilby,1,0,0,15.0,0.0,0.0,0.0,0.0,0.006666666666666667
1961,jbw,JBW,1,0,0,23.0,0.0,0.0,0.0,0.0,0.004347826086956522
1961,lotus,Lotus,8,3,5,16.01492537313433,44.0,0.375,0.625,5.5,0.34965633737185464
1961,porsche,Porsche,8,0,3,9.76,24.0,0.0,0.375,3.0,0.12426617190961453
1962,brabham,Brabham,3,0,0,8.666666666666666,6.0,0.0,0.0,2.0,0.025051975051975053
1962,brm,BRM,9,4,8,7.05,62.0,0.4444444444444444,0.8888888888888888,6.888888888888889,0.46073094370966716
1962,cooper,Cooper,9,1,7,9.633333333333333,45.0,0.1111111111111111,0.7777777777777778,5.0,0.28305329551004293
1962,de-tomaso,De Tomaso,1,0,0,29.0,0.0,0.0,0.0,0.0,0.0034482758620689655
1962,emeryson,Emeryson,3,0,0,14.666666666666666,0.0,0.0,0.0,0.0,0.00681818181818182
1962,enb,ENB,1,0,0,16.0,0.0,0.0,0.0,0.0,0.00625
1962,ferrari,Ferrari,6,0,4,9.80952380952381,30.0,0.0,0.6666666666666666,5.0,0.21064462520773197
1962,gilby,Gilby,2,0,0,21.5,0.0,0.0,0.0,0.0,0.004651162790697674
1962,lds,LDS,1,0,0,12.0,0.0,0.0,0.0,0.0,0.008333333333333333
1962,lola,Lola,9,0,2,12.764705882352942,19.0,0.0,0.2222222222222222,2.111111111111111,0.0776539212023083
1962,lotus,Lotus,9,4,5,13.702380952380953,56.0,0.4444444444444444,0.5555555555555556,6.222222222222222,0.36600671044632815
1962,porsche,Porsche,9,1,2,11.148148148148149,20.0,0.1111111111111111,0.2222222222222222,2.2222222222222223,0.1239851146827891
